"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20080601 ~ 20080630"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","834-1","0834","0001","대동","53.23","73.8","200806","27","3,000","3","1983","옛강일길 30"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","200806","26","2,750","4","1997","범일로 528"
"강원도 강릉시 내곡동","109-1","0109","0001","무지개","57.33","69.35","200806","26","3,000","1","1984","강변로194번길 15"
"강원도 강릉시 노암동","315","0315","0000","노암","65.88","65","200806","29","2,100","2","1981","노암길 40"
"강원도 강릉시 송정동","216-1","0216","0001","소라A단지","56.34","111.69","200806","18","2,500","2","1986","송정길 15"
"강원도 강릉시 입암동","662-448","0662","0448","삼익주택","47.16","102.24","200806","30","4,130","1","1989","부기길 16"
"강원도 강릉시 주문진읍 주문리","1157-98","1157","0098","소돌","48.09","57","200806","16","1,600","2","1983","신영길 21"
"강원도 강릉시 주문진읍 주문리","1157-98","1157","0098","소돌","48.09","57","200806","16","1,200","2","1983","신영길 21"
"강원도 강릉시 포남동","515","0515","0000","삼화임대","48.6","97.95","200806","5","3,050","3","1988","강릉대로419번길 54"
"강원도 강릉시 포남동","515","0515","0000","삼화임대","48.6","97.95","200806","20","2,600","2","1988","강릉대로419번길 54"
"강원도 고성군 거진읍 거진리","325-6","0325","0006","현대빌라101","73.86","55.13","200806","27","7,100","4","2003","벌평로 25"
"강원도 고성군 거진읍 반암리","16-2","0016","0002","반암비치하우스","39.3","26.3","200806","20","1,900","3","1992","반암길 18-1"
"강원도 고성군 토성면 아야진리","137-44","0137","0044","일출빌라","58.54","53.82","200806","4","2,200","3","2000","아야진3길 5"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.86","93.34","200806","5","3,600","3","1986","구미3길 46"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.86","93.34","200806","9","2,500","1","1986","구미3길 46"
"강원도 동해시 천곡동","1035-5","1035","0005","뉴코아맨션EF","24.21","15.22","200806","2","850","3","1991","동굴3길 7-9"
"강원도 동해시 천곡동","1054-9","1054","0009","미주빌라1차","84.37","59.56","200806","23","6,200","3","1994","샘실2길 40"
"강원도 동해시 천곡동","1037-3","1037","0003","영남주택C","53.52","48","200806","16","1,900","2","1990","동굴3길 17-5"
"강원도 동해시 천곡동","1035-10","1035","0010","영동주택A","28.89","15.23","200806","12","1,356","2","1991","동굴3길 7-2"
"강원도 삼척시 남양동","24-4","0024","0004","건풍타운","95.61","53.45","200806","13","8,000","6","2000","척주로 9-24"
"강원도 삼척시 남양동","345-2","0345","0002","백조(1~3동)","52.65","43.63","200806","25","2,650","4","1986","남양길 49"
"강원도 삼척시 남양동","55-5","0055","0005","중앙시장","56.21","9.87","200806","10","2,100","5","1992","진주로 12-21"
"강원도 삼척시 남양동","337-13","0337","0013","한통빌라","49.07","52.21","200806","18","2,800","3","1986","남양길 13-46"
"강원도 삼척시 도계읍 도계리","351-5","0351","0005","솔밭한림","57.06","68.7","200806","10","3,000","3","1986","강원남부로 1545-5"
"강원도 삼척시 사직동","307-17","0307","0017","사직혜진1차","69.31","53.19","200806","13","4,050","1","1994","사직로3길 61"
"강원도 삼척시 원덕읍 호산리","213-42","0213","0042","진영빌라","59.51","44.99","200806","23","3,650","4","1994","호산2길 104-5"
"강원도 속초시 교동","799-89","0799","0089","동방빌라","54.54","40.66","200806","17","3,500","1","1990","만리공원길 52-6"
"강원도 속초시 교동","773-1","0773","0001","코스모스(대양)","69.66","64.77","200806","27","4,320","2","1985","만천7길 47"
"강원도 속초시 금호동","625-88","0625","0088","성진주택","53.98","50","200806","9","2,900","1","1983","번영로67번길 17"
"강원도 속초시 설악동","348-2","0348","0002","현대설악빌리지","38.52","56.8","200806","5","1,500","2","1988","청봉로1길 21"
"강원도 속초시 조양동","1376-26","1376","0026","설악","48.96","78.83","200806","17","3,000","2","1988","조양로10번길 8"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","200806","6","5,170","1","1990","청대마을길 5"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","200806","10","5,000","3","1990","청대마을길 5"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","200806","14","5,000","1","1990","청대마을길 5"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","200806","19","5,450","2","1990","청대마을길 5"
"강원도 속초시 조양동","1373-8","1373","0008","우성","64.8","47","200806","17","2,800","1","1983","연포길 72-7"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","200806","2","2,100","4","1997","중심로 126-9"
