"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20121101 ~ 20121130"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","293-2","0293","0002","우성","44.55","54.4","201211","6","2,950","1","1983","화부산로141번길 1-3"
"강원도 강릉시 교동","293-2","0293","0002","우성","44.55","54.4","201211","8","2,900","1","1983","화부산로141번길 1-3"
"강원도 강릉시 초당동","222-8","0222","0008","초당한솔빌라1차","49.16","22.45","201211","18","4,000","2","1991","초당원길 99-5"
"강원도 강릉시 포남동","1084-1","1084","0001","비둘기주택","49.41","7.03","201211","8","2,500","2","1984","가작로303번길 22"
"강원도 강릉시 포남동","515","0515","0000","삼화임대","48.6","97.95","201211","5","3,230","1","1988","강릉대로419번길 54"
"강원도 고성군 거진읍 반암리","16-2","0016","0002","반암비치하우스","39.3","26.3","201211","13","1,900","3","1992","반암길 18-1"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.86","93.34","201211","6","4,150","1","1986","구미3길 46"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.79","93.21","201211","9","3,920","1","1986","구미3길 46"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.79","93.21","201211","20","3,000","2","1986","구미3길 46"
"강원도 동해시 용정동","509-1","0509","0001","해미르","60","84.62","201211","27","11,000","3","2011","초원1길 14-2"
"강원도 동해시 이로동","492","0492","0000","보성","50.9","65.86","201211","26","1,500","3","1992","월평로 48-8"
"강원도 동해시 천곡동","1038-7","1038","0007","신흥빌라B","47.34","30.82","201211","27","3,000","1","1995","동굴1길 92"
"강원도 동해시 천곡동","1100","1100","0000","한움빌리지","123.4568","250.83","201211","6","20,000","3","2003","천곡1길 58"
"강원도 동해시 천곡동","963-1","0963","0001","효성타운2차","84.91","48.98","201211","22","8,300","3","1994","감추1길 3-1"
"강원도 삼척시 남양동","331-7","0331","0007","봉황타운","59.215","76.1","201211","16","4,000","2","1982","남양길 13-39"
"강원도 삼척시 남양동","55-5","0055","0005","중앙시장","56.21","9.87","201211","8","2,000","4","1992","진주로 12-21"
"강원도 삼척시 도계읍 도계리","344-15","0344","0015","현대","59.15","78.7","201211","15","4,850","3","1984","도계우회로 132"
"강원도 삼척시 도계읍 마교리","155","0155","0000","삼마","41.01","89.54","201211","6","1,600","1","1986","강원남부로 1736"
"강원도 삼척시 원당동","101-3","0101","0003","벽산빌라","57.425","43.93","201211","19","3,000","1","1993","오십천로 276"
"강원도 삼척시 원덕읍 호산리","256-1","0256","0001","대영국민주택","55.11","91.88","201211","10","6,300","3","1986","삼척로 426-12"
"강원도 삼척시 정상동","294-3","0294","0003","유진빌라B","62.73","52.63","201211","12","5,100","2","1993","영진서길 71-9"
"강원도 속초시 교동","769-32","0769","0032","남성국민주택","55.07","60.27","201211","28","1,500","2","1984","만천1길 69"
"강원도 속초시 금호동","621-106","0621","0106","금호설악국민주택","54.84","78","201211","19","2,000","1","1983","번영로67번길 41-6"
"강원도 속초시 동명동","512-53","0512","0053","중앙","56.85","86.79","201211","13","2,450","2","1985","번영로129번길 29-21"
"강원도 속초시 설악동","348-2","0348","0002","현대설악빌리지","60.11","194.77","201211","28","3,700","2","1988","청봉로1길 21"
"강원도 속초시 영랑동","183-5","0183","0005","대양(183-5)","64.41","66.38","201211","23","2,000","1","1983","번영로 181"
"강원도 속초시 조양동","1376-26","1376","0026","설악","48.96","78.83","201211","19","3,400","1","1988","조양로10번길 8"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","201211","3","7,000","1","1990","청대마을길 5"
"강원도 양구군 양구읍 상리","130-7","0130","0007","서호","47.47","28.21","201211","29","3,200","1","1993","중심로 77-55"
"강원도 양구군 양구읍 상리","381-10","0381","0010","성광나동","52.17","56.19","201211","12","3,300","2","1989","비봉로 37"
"강원도 양양군 양양읍 조산리","236-2","0236","0002","동북조산빌라가동","42.15","39.5","201211","16","2,100","2","1992","서원길 21"
"강원도 영월군 영월읍 영흥리","761","0761","0000","별마로타운(105동)","119.07","137.07","201211","1","14,500","1","2005","내성길31번길 18"
"강원도 영월군 영월읍 영흥리","1081-6","1081","0006","장릉주택(1081-6)","86.35","91.27","201211","7","5,600","1","1993","단종로 177-22"
"강원도 영월군 영월읍 하송리","377-1","0377","0001","대성주택","41.82","40.95","201211","28","2,800","4","1995","절무리골길 9"
"강원도 영월군 영월읍 하송리","248-1","0248","0001","영월주택","54.81","66.06","201211","13","2,500","1","1987","하송로 26"
"강원도 원주시 단계동","777-2","0777","0002","대웅주택","61.56","77.12","201211","30","4,150","3","1986","천사로 112"
"강원도 원주시 단구동","686","0686","0000","보라매","72.24","72.22","201211","8","5,000","2","1984","단구로 304"
"강원도 원주시 단구동","686","0686","0000","보라매","66","72.22","201211","9","5,000","2","1984","단구로 304"
"강원도 원주시 봉산동","1008-1","1008","0001","무진","59.17","80.87","201211","5","2,500","2","1984","무진길 33"
"강원도 원주시 봉산동","1008-1","1008","0001","무진","59.17","80.87","201211","12","2,700","3","1984","무진길 33"
"강원도 원주시 우산동","109-1","0109","0001","대일연립","59.49","58.1","201211","30","4,000","2","1988","상지대길 66-5"
"강원도 원주시 우산동","154-1","0154","0001","삼호C,D동","59.76","42.44","201211","21","3,700","1","1991","북원로2425번길 53-2"
"강원도 원주시 태장동","1394-8","1394","0008","진우빌라","69.97","33.8","201211","23","4,900","2","1994","현충로314번길 39"
"강원도 원주시 태장동","1158-1","1158","0001","한남빌라","69.66","41.52","201211","27","4,450","3","1995","북원로2738번길 41"
"강원도 인제군 북면 원통리","608-5","0608","0005","극동","64.47","84.75","201211","28","2,500","2","1985","금강로 73"
"강원도 인제군 북면 원통리","674-5","0674","0005","성호맨션","73.49","56.35","201211","12","7,200","1","2004","원통로211번길 11"
"강원도 인제군 인제읍 남북리","223-4","0223","0004","현대빌라트","48.51","33.33","201211","23","5,700","2","1999","비봉로22번길 42"
"강원도 인제군 인제읍 상동리","268-6","0268","0006","낙원빌라","31.2","28.03","201211","12","3,500","3","2000","비봉로30번길 24"
"강원도 인제군 인제읍 상동리","324-5","0324","0005","삼성빌라트3차","47.64","34.87","201211","26","6,000","4","2003","인제로155번길 15"
"강원도 인제군 인제읍 상동리","324-5","0324","0005","삼성빌라트3차","52.31","38.29","201211","30","6,500","3","2003","인제로155번길 15"
"강원도 정선군 정선읍 봉양리","395-17","0395","0017","BestofBestVill","71.28","45.38","201211","30","15,900","3","2012","비봉안길 78"
"강원도 철원군 갈말읍 문혜리","1249-2","1249","0002","삼성맨션","36.32","46.96","201211","5","1,500","4","1993","궁예로 839-1"
"강원도 철원군 갈말읍 신철원리","608-3","0608","0003","동주하이츠빌라","71.49","37.98","201211","24","5,800","4","2006","명성로174번길 60"
"강원도 철원군 김화읍 청양리","2062-24","2062","0024","영남빌라가동","59.55","63.08","201211","27","2,000","3","1993","청양로94번길 4-9"
"강원도 철원군 동송읍 이평리","687-7","0687","0007","서울하이츠빌라","41.58","59.38","201211","8","3,000","4","1994","이평2로 29"
"강원도 철원군 서면 와수리","1169-1","1169","0001","강남그린빌","46.65","41.35","201211","30","6,600","4","2009","와수로216번길 38"
"강원도 철원군 서면 와수리","1042-6","1042","0006","진주빌라","84.54","61.96","201211","21","5,500","2","1995","와수로184번길 53"
"강원도 춘천시 근화동","467-6","0467","0006","성경빌라D동","37.78","34.05","201211","19","3,250","2","1990","소양로 22-13"
"강원도 춘천시 남면 박암리","557-1","0557","0001","라크베르캐슬","119.28","156.3","201211","15","30,000","1","2010","박암관천길 599"
"강원도 춘천시 남산면 방하리","179-1","0179","0001","에스엠루빌A동","50.241","54.99","201211","26","19,800","3","2010","방하로 769"
"강원도 춘천시 후평동","679-19","0679","0019","(679-19)","59.57","40.18","201211","1","14,000","5","2012","효평길 62-1"
"강원도 춘천시 후평동","704-26","0704","0026","도화(704-26)","82.23","66.2","201211","28","8,000","3","1982","성심로47번길 68"
"강원도 태백시 소도동","103-1","0103","0001","라인2차빌라","84.93","61.07","201211","30","6,500","2","1998","천제단길 6"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201211","3","2,600","3","1986","솔안길 140"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","201211","26","2,700","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","201211","30","2,000","1","1989","짝바우골길 47"
"강원도 태백시 황지동","96","0096","0000","대림","42.84","82.15","201211","28","2,600","3","1985","태백로 1091"
"강원도 태백시 황지동","418-38","0418","0038","솔바람빌리지","84.029","171.42","201211","30","7,500","1","2000","솔바람길 15"
"강원도 태백시 황지동","59-50","0059","0050","윤림주택","60.21","56.33","201211","26","4,500","2","1983","문화로 29"
"강원도 태백시 황지동","164","0164","0000","태백","43.3","43.31","201211","23","1,000","1","1982","함태길 102"
"강원도 태백시 황지동","76-1","0076","0001","한마음","56.655","105.14","201211","9","5,100","3","1983","태백로 1037"
"강원도 평창군 대관령면 수하리","166-18","0166","0018","메이힐스","84.963","140.68","201211","12","33,000","4","2007","올림픽로 294"
"강원도 평창군 대관령면 용산리","164-8","0164","0008","용평포시즌빌","48.04","70.8","201211","10","10,000","3","2005","솔봉로 449-15"
"강원도 평창군 대관령면 용산리","164-8","0164","0008","용평포시즌빌","48.04","70.8","201211","27","20,700","3","2005","솔봉로 449-15"
"강원도 평창군 대관령면 용산리","382-2","0382","0002","화이트빌","59.5","91.06","201211","19","11,500","2","2005","솔봉로 278-17"
"강원도 평창군 대관령면 횡계리","613-41","0613","0041","쌍용주택","69.1712","176.22","201211","6","10,000","1","1999","올림픽로 62-68"
"강원도 평창군 대화면 대화리","1953-11","1953","0011","문화맨션","78.23","71.93","201211","29","9,400","3","2009","문화택지길 45"
"강원도 평창군 대화면 대화리","1175-1","1175","0001","중앙","49.98","76","201211","12","4,100","3","1988","남산2길 13"
"강원도 평창군 봉평면 면온리","314-3","0314","0003","동야루펜션","61.15","164.25","201211","20","7,000","1","2003","설다목길 40"
"강원도 평창군 봉평면 창동리","387-1","0387","0001","하이츠빌라","84.73","75.44","201211","23","8,500","1","2000","기풍로 181-5"
"강원도 평창군 진부면 상진부리","258-3","0258","0003","혜청","58.29","53.98","201211","10","3,000","1","1993","진벌길 6-10"
"강원도 평창군 평창읍 종부리","495-2","0495","0002","남산","53.37","67.64","201211","16","3,550","1","1986","문화예술길 26"
"강원도 홍천군 북방면 상화계리","306-2","0306","0002","성경주택","62.76","53.72","201211","7","5,000","3","1992","영서로 2674"
"강원도 홍천군 서면 동막리","475-2","0475","0002","(475-2)","37.8","64.99","201211","29","1,000","1","1994","한서로 348-19"
"강원도 홍천군 서석면 검산리","319-9","0319","0009","(0319-0009)","71.53","102.13","201211","17","5,000","3","2008","검산길 239"
"강원도 홍천군 서석면 검산리","755-40","0755","0040","아트빌미동","28.89","50.17","201211","15","3,500","3","2005","구룡령로 2800-13"
"강원도 홍천군 홍천읍 갈마곡리","412-2","0412","0002","대한빌라","81.48","69.88","201211","16","4,650","4","1992","석화안길 38"
"강원도 홍천군 홍천읍 갈마곡리","78-3","0078","0003","미소타운","42.66","23.57","201211","26","7,500","5","2012","갈마로8길 7"
"강원도 홍천군 홍천읍 갈마곡리","257-9","0257","0009","청보리버빌","73.605","58.69","201211","9","8,500","2","2005","소옥개로 36"
"강원도 홍천군 홍천읍 갈마곡리","257-9","0257","0009","청보리버빌","73.605","58.69","201211","22","11,500","4","2005","소옥개로 36"
"강원도 홍천군 홍천읍 신장대리","2-10","0002","0010","무궁화주택","63.92","47.19","201211","12","4,000","1","1982","학명루길 13"
"강원도 홍천군 홍천읍 희망리","71-1","0071","0001","홍천주택","64.3","49.67","201211","21","5,000","1","1982","희망로 28"
"강원도 화천군 사내면 사창리","463-1","0463","0001","전원빌라A동","40.34","23.87","201211","30","1,500","3","1996","사내로 65-31"
"강원도 화천군 화천읍 신읍리","578","0578","0000","동보","48.98","116.01","201211","16","3,800","3","1999","노신로 82-16"
"강원도 화천군 화천읍 신읍리","578","0578","0000","동보","32.64","77.31","201211","23","1,300","2","1999","노신로 82-16"
"강원도 화천군 화천읍 신읍리","578","0578","0000","동보","37.35","88.46","201211","23","1,600","3","1999","노신로 82-16"
"강원도 화천군 화천읍 신읍리","578","0578","0000","동보","37.35","88.46","201211","23","1,600","1","1999","노신로 82-16"
