"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20090501 ~ 20090531"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","216-17","0216","0017","세종","64.2","13.9","200905","11","2,700","1","1982","율곡로2874번길 27-3"
"강원도 강릉시 교동","303-1","0303","0001","이화","56.79","79.16","200905","19","4,000","3","1984","율곡로2968번안길 2"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","200905","8","2,700","1","1997","범일로 528"
"강원도 강릉시 노암동","337","0337","0000","개나리","50.46","62.55","200905","16","2,500","1","1983","노암길41번길 14"
"강원도 강릉시 옥천동","223","0223","0000","동부시장주택","59.5","16.5","200905","26","3,350","3","1977","옥천로 48"
"강원도 강릉시 주문진읍 주문리","692-1","0692","0001","보성","46.8","43.64","200905","15","1,500","2","1988","주문북로 95"
"강원도 강릉시 주문진읍 주문리","1157-98","1157","0098","소돌","48.09","57","200905","29","1,300","2","1983","신영길 21"
"강원도 고성군 죽왕면 삼포리","459-1","0459","0001","수진","53.2","63.67","200905","11","2,100","3","1994","순포로1길 17"
"강원도 고성군 죽왕면 삼포리","459-1","0459","0001","수진","53.2","63.67","200905","12","1,500","3","1994","순포로1길 17"
"강원도 고성군 죽왕면 삼포리","459-1","0459","0001","수진","59.04","70.66","200905","20","1,700","1","1994","순포로1길 17"
"강원도 동해시 발한동","559-30","0559","0030","평강빌라트1차","59.54","61.25","200905","14","2,800","4","1994","동호2길 21"
