"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20071101 ~ 20071130"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","828-1","0828","0001","풍원국민주택","57.72","64.47","200711","15","3,600","2","1985","화부산로 93"
"강원도 강릉시 포남동","1005-20","1005","0020","개미주택","56.76","53.85","200711","20","3,700","3","1984","경강로2234번길 18"
"강원도 강릉시 포남동","1084-1","1084","0001","비둘기주택","49.41","7.03","200711","2","2,500","3","1984","가작로303번길 22"
"강원도 강릉시 포남동","1005-28","1005","0028","소라주택","59.4","59.52","200711","21","3,650","1","1984","용지각길38번길 18"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.86","93.34","200711","20","3,500","3","1986","구미3길 46"
"강원도 동해시 부곡동","73-6","0073","0006","우정","51.81","61","200711","7","2,300","1","1984","가마골길 26-5"
"강원도 동해시 송정동","1064-1","1064","0001","두성빌라","63.85","38","200711","6","3,300","4","1994","동해역길 24"
"강원도 동해시 천곡동","973-2","0973","0002","범진빌라2차(B)","65.16","34.78","200711","23","4,500","1","1993","감추2길 28"
"강원도 동해시 천곡동","993-10","0993","0010","평강빌라트2차","58.81","35.02","200711","9","3,000","3","1994","감추7길 47-1"
"강원도 동해시 천곡동","1100","1100","0000","한움빌리지","138.7395","281.89","200711","29","20,000","3","2003","천곡1길 58"
