"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20121201 ~ 20121231"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 강동면 정동진리","50-90","0050","0090","힐이스턴하우스","49.89","76.95","201212","27","4,039","4","2007","헌화로 906-10"
"강원도 강릉시 강동면 정동진리","50-90","0050","0090","힐이스턴하우스","49.89","76.95","201212","27","4,039","4","2007","헌화로 906-10"
"강원도 강릉시 강동면 정동진리","50-90","0050","0090","힐이스턴하우스","49.89","76.95","201212","27","3,620","3","2007","헌화로 906-10"
"강원도 강릉시 교동","834-3","0834","0003","대동","53.23","74","201212","31","4,250","1","1983","옛강일길 30"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","201212","5","3,000","3","1997","범일로 528"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","201212","10","3,450","2","1997","범일로 528"
"강원도 강릉시 옥천동","223","0223","0000","동부시장주택","104.99","17","201212","5","5,000","4","1977","옥천로 48"
"강원도 강릉시 주문진읍 주문리","692-1","0692","0001","보성","46.8","43.64","201212","17","1,950","3","1988","주문북로 95"
"강원도 강릉시 포남동","515","0515","0000","삼화임대","48.6","97.95","201212","15","3,000","2","1988","강릉대로419번길 54"
"강원도 고성군 죽왕면 문암진리","14-4","0014","0004","백도하이빌A","46.27","27.91","201212","10","5,000","4","2004","문암항길 76"
"강원도 동해시 발한동","356-1","0356","0001","사문","54.925","58.5","201212","1","2,800","2","1983","해안로 635-15"
"강원도 동해시 부곡동","66-16","0066","0016","부곡B","53.28","63.62","201212","31","1,850","1","1984","수원지1길 12-2"
"강원도 동해시 용정동","509-1","0509","0001","해미르","60","84.62","201212","26","10,450","2","2011","초원1길 14-2"
"강원도 동해시 천곡동","1035-4","1035","0004","뉴코아맨션CD","24.21","15.2","201212","31","650","1","1991","동굴3길 7-9"
"강원도 동해시 천곡동","1009-6","1009","0006","보광빌라","58.88","30.13","201212","17","3,700","4","1993","동굴1길 29"
"강원도 동해시 천곡동","999-14","0999","0014","천곡힐탑빌라A","82.44","46.6","201212","6","5,650","4","1993","충혼길 19-6"
"강원도 동해시 천곡동","993-10","0993","0010","평강빌라트2차","58.66","34.93","201212","31","4,500","1","1994","감추7길 47-1"
"강원도 삼척시 남양동","336-2","0336","0002","황실","25.34","8.3","201212","11","1,400","5","1994","남양안길 20"
"강원도 삼척시 도계읍 마교리","155","0155","0000","삼마","41.01","89.54","201212","13","1,250","2","1986","강원남부로 1736"
"강원도 삼척시 도계읍 마교리","155","0155","0000","삼마","41.01","89.54","201212","28","730","2","1986","강원남부로 1736"
"강원도 삼척시 마달동","27-4","0027","0004","학사원룸","24.67","13.66","201212","5","2,500","4","2002","마달길 103-16"
"강원도 속초시 교동","769-49","0769","0049","한양명가","74.64","65.25","201212","2","11,400","1","2012","만천1길 64"
"강원도 속초시 동명동","512-53","0512","0053","중앙","59.34","90.59","201212","21","3,100","1","1985","번영로129번길 29-21"
"강원도 속초시 조양동","1376-26","1376","0026","설악","48.96","78.83","201212","1","2,950","3","1988","조양로10번길 8"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","201212","2","6,800","3","1990","청대마을길 5"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","201212","4","8,000","1","1990","청대마을길 5"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","201212","17","7,500","1","1990","청대마을길 5"
"강원도 속초시 조양동","633-8","0633","0008","오복주택","54.54","60.43","201212","21","3,400","3","1986","동해대로 4176-1"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","201212","10","2,900","2","1997","중심로 126-9"
"강원도 양구군 양구읍 정림리","196-5","0196","0005","낙원A동","77.16","128.33","201212","11","6,000","3","1988","택지길 42-18"
"강원도 양구군 양구읍 정림리","196-1","0196","0001","낙원B동","77.16","70.44","201212","6","7,000","2","1988","택지길 42-17"
"강원도 양양군 양양읍 구교리","202-7","0202","0007","대성그린빌라","85.48","44.22","201212","27","4,500","4","1995","관아길 13-32"
"강원도 양양군 양양읍 남문리","250-5","0250","0005","현대","54.6","50.19","201212","3","3,300","1","1984","남서길 13"
"강원도 양양군 양양읍 남문리","250-5","0250","0005","현대","54.6","50.19","201212","28","3,446","2","1984","남서길 13"
"강원도 양양군 양양읍 서문리","232-6","0232","0006","예림빌리지","80.64","71.82","201212","24","22,500","4","2012","양양로 144-1"
"강원도 양양군 현남면 남애리","454-1","0454","0001","강맥남애빌라","63.12","62.38","201212","11","5,000","3","1992","남애안길 38"
"강원도 영월군 영월읍 영흥리","761-3","0761","0003","별마로타운(106동)","75.5","125.38","201212","14","10,500","2","2007","내성길31번길 18"
"강원도 영월군 주천면 주천리","1386-2","1386","0002","마이홈빌라B동","76.03","55.75","201212","21","6,000","3","1993","주천로89번길 26-5"
"강원도 원주시 단구동","543-9","0543","0009","대덕빌라(가동)","76.995","80","201212","31","6,200","2","1988","치악로 1706"
"강원도 원주시 단구동","1459-1","1459","0001","영진1","66.54","74.7","201212","24","6,000","3","1984","늘품로 113"
"강원도 원주시 소초면 장양리","1305-3","1305","0003","대성그린빌라","85.945","91.81","201212","18","4,900","1","1994","장막1길 35"
"강원도 원주시 소초면 장양리","1293","1293","0000","우창","48.22","63.22","201212","4","2,500","2","1993","장막1길 64"
"강원도 원주시 소초면 장양리","1293","1293","0000","우창","48.22","63.22","201212","19","2,500","3","1993","장막1길 64"
"강원도 원주시 우산동","154-1","0154","0001","삼호C,D동","59.76","42.44","201212","4","4,000","1","1991","북원로2425번길 53-2"
"강원도 원주시 우산동","239-2","0239","0002","치악","63.23","103.23","201212","24","3,700","1","1984","북원로2485번길 59"
"강원도 원주시 태장동","1378-16","1378","0016","상일","72.87","48.8","201212","8","5,400","3","1993","북원상가길 19-11"
"강원도 원주시 태장동","1390-2","1390","0002","태장연립","47.88","56.45","201212","14","2,450","2","1982","현충로318번길 21"
"강원도 원주시 흥업면 매지리","531-13","0531","0013","연세빌라(A동)","29","37.33","201212","13","1,500","3","2001","세동길 132"
"강원도 원주시 흥업면 매지리","531-13","0531","0013","연세빌라(A동)","29","37.33","201212","14","1,500","3","2001","세동길 132"
"강원도 인제군 북면 원통리","608-5","0608","0005","극동","65.47","84.75","201212","7","3,300","3","1985","금강로 73"
"강원도 인제군 북면 원통리","608-5","0608","0005","극동","64.47","84.75","201212","21","1,000","3","1985","금강로 73"
"강원도 인제군 인제읍 덕산리","799-32","0799","0032","라온하이파크","59.31","69.75","201212","26","12,000","4","2012","덕산로 80-1"
"강원도 인제군 인제읍 덕산리","799-1","0799","0001","라온하이파크1차","84.94","104","201212","7","15,000","2","2011","덕산로 80-2"
"강원도 인제군 인제읍 덕산리","799-1","0799","0001","라온하이파크1차","84.94","104","201212","21","16,700","2","2011","덕산로 80-2"
"강원도 인제군 인제읍 상동리","316-1","0316","0001","극동연립D동","54.06","87.25","201212","27","2,600","2","1985","인제로155번길 12"
"강원도 인제군 인제읍 상동리","268-6","0268","0006","낙원빌라","45.47","40.84","201212","3","4,200","2","2000","비봉로30번길 24"
