"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20060201 ~ 20060228"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","760","0760","0000","교동","50.2","83.25","200602","23","7,000","1","1982","화부산로99번길 8"
"강원도 강릉시 교동","760","0760","0000","교동","50.2","83.25","200602","23","8,500","1","1982","화부산로99번길 8"
"강원도 강릉시 교동","268-7","0268","0007","이화","63.8","48.6","200602","6","2,500","2","1981","율곡로2968번길 24"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","200602","17","2,700","3","1997","범일로 528"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","200602","22","3,000","2","1997","범일로 528"
"강원도 강릉시 노암동","315","0315","0000","노암","65.88","65","200602","21","1,900","2","1981","노암길 40"
"강원도 강릉시 노암동","315","0315","0000","노암","47.11","48","200602","21","1,400","1","1981","노암길 40"
"강원도 강릉시 연곡면 영진리","76-2","0076","0002","강맥","55.5","67.46","200602","13","2,600","2","1992","영진4길 7"
"강원도 강릉시 홍제동","139-18","0139","0018","대림","50.51","28.67","200602","20","2,300","2","1981","홍제로 37"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.86","93.34","200602","12","3,000","1","1986","구미3길 46"
"강원도 동해시 발한동","356-8","0356","0008","대명빌라","65.31","43.55","200602","23","3,700","1","1993","해안로 635-18"
"강원도 동해시 발한동","356-1","0356","0001","사문","54.925","58.5","200602","16","1,800","1","1983","해안로 635-15"
"강원도 동해시 부곡동","65-2","0065","0002","국민","44.88","42.47","200602","20","1,500","3","1986","수원지1길 10-2"
"강원도 동해시 천곡동","1038-3","1038","0003","동명빌라2차","73.76","48.95","200602","28","3,500","4","1995","동굴1길 84"
"강원도 동해시 천곡동","1009-3","1009","0003","삼영빌라B","48.42","30.14","200602","14","3,500","3","1992","동굴1길 35"
"강원도 동해시 천곡동","998-14","0998","0014","은마빌라1차","84.84","60.03","200602","7","6,400","4","1993","충혼길 3-6"
"강원도 동해시 천곡동","998-17","0998","0017","진풍수정빌라","63.35","34.97","200602","28","3,300","1","1993","충혼길 17-1"
"강원도 삼척시 남양동","336-7","0336","0007","남양(가,나동)","59.13","106.75","200602","6","4,000","3","1983","남양길 13-112"
"강원도 삼척시 남양동","24-10","0024","0010","대한타운","141.06","37.5","200602","15","9,500","8","1998","척주로 9"
"강원도 삼척시 도계읍 마교리","155","0155","0000","삼마","41.01","89.54","200602","28","600","2","1986","강원남부로 1736"
"강원도 삼척시 도계읍 마교리","155","0155","0000","삼마","41.01","89.54","200602","28","600","2","1986","강원남부로 1736"
"강원도 삼척시 도계읍 마교리","155","0155","0000","삼마","41.01","89.54","200602","28","600","1","1986","강원남부로 1736"
"강원도 삼척시 도계읍 마교리","155","0155","0000","삼마","41.01","89.54","200602","28","600","3","1986","강원남부로 1736"
"강원도 속초시 교동","798-50","0798","0050","거산빌라","74.34","57.5","200602","21","3,000","1","1992","만리공원1길 18"
"강원도 속초시 설악동","348-2","0348","0002","현대설악빌리지","77.34","107.16","200602","14","4,000","1","1988","청봉로1길 21"
"강원도 속초시 설악동","348-2","0348","0002","현대설악빌리지","64.95","100.35","200602","23","1,500","3","1988","청봉로1길 21"
"강원도 속초시 설악동","348-2","0348","0002","현대설악빌리지","77.34","107.16","200602","28","3,500","1","1988","청봉로1길 21"
"강원도 양구군 남면 용하리","376-2","0376","0002","진보","45.54","36.24","200602","18","2,000","1","1998","정중앙로663번길 9-46"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","200602","6","1,700","3","1997","중심로 126-9"
"강원도 양구군 양구읍 상리","208-2","0208","0002","동신","51.48","53.25","200602","27","2,000","1","1985","해시계로 6-4"
"강원도 양구군 양구읍 상리","384-6","0384","0006","신광빌라 3동","66","57","200602","24","2,500","3","1992","비봉로 21"
"강원도 양구군 양구읍 상리","382-2","0382","0002","신태양","72.415","57.86","200602","3","4,000","4","1993","비봉로 23"
"강원도 양양군 현북면 하광정리","124","0124","0000","하조대빌라","59.94","72.71","200602","27","3,500","1","1995","하조대1길 67"
"강원도 영월군 영월읍 영흥리","761","0761","0000","별마로타운(105동)","78.69","90.59","200602","22","6,900","4","2005","내성길31번길 18"
"강원도 영월군 영월읍 하송리","148-1","0148","0001","하송하이츠빌라","66.3","54.22","200602","18","3,000","3","1992","은행나무길 122"
"강원도 영월군 주천면 주천리","1386-2","1386","0002","마이홈빌라B동","76.03","55.75","200602","14","3,200","3","1993","주천로89번길 26-5"
"강원도 원주시 단계동","788-12","0788","0012","동원빌라","50.04","38.72","200602","17","2,000","1","1989","샘둔지길 13"
"강원도 원주시 단계동","184-1","0184","0001","선호","65.52","117.4","200602","23","4,700","1","1986","원문로137번길 33"
"강원도 원주시 단구동","1066-6","1066","0006","삼우(2)","48.78","84.38","200602","17","3,550","1","1984","치악로1735번길 67"
"강원도 원주시 소초면 장양리","921","0921","0000","청송","54.84","92.2","200602","17","2,200","2","1983","북원로 3100-5"
"강원도 원주시 우산동","109-1","0109","0001","대일연립","59.49","58.1","200602","15","3,470","1","1988","상지대길 66-5"
"강원도 원주시 우산동","109-1","0109","0001","대일연립","59.49","58.1","200602","18","4,000","4","1988","상지대길 66-5"
"강원도 원주시 우산동","248-1","0248","0001","우산","63.23","91.54","200602","22","3,000","1","1983","북원로2475번길 88-7"
"강원도 원주시 일산동","187-46","0187","0046","대림에버빌2차","79.35","48.17","200602","3","11,900","3","2005","동진골3길 35"
"강원도 원주시 흥업면 흥업리","183","0183","0000","삼인오피스텔A동","24.84","20.8","200602","28","700","4","1995","자재기길 44-3"
"강원도 원주시 흥업면 흥업리","183","0183","0000","삼인오피스텔A동","24.84","20.8","200602","28","700","3","1995","자재기길 44-3"
"강원도 인제군 북면 원통리","772-1","0772","0001","우진빌라(772-1)가동","66.83","42.31","200602","13","3,500","1","1995","원통로 116"
"강원도 철원군 갈말읍 신철원리","604-29","0604","0029","대봉하이츠빌라","69.2","37.88","200602","14","6,600","2","2002","명성로174번길 50"
"강원도 철원군 갈말읍 신철원리","604-49","0604","0049","태봉빌라(604-49)","44.88","26.4","200602","28","3,050","3","1997","명성로174번길 54-9"
"강원도 철원군 갈말읍 지포리","2-4","0002","0004","대성연립","85.686","83.83","200602","20","2,500","1","1983","명성로179번길 10"
"강원도 철원군 동송읍 이평리","734-2","0734","0002","동송빌라씨동","53.1","56.58","200602","18","2,400","1","1989","금학로 163-30"
"강원도 철원군 동송읍 이평리","741-14","0741","0014","백마빌라","57.69","81.54","200602","10","2,200","2","1988","금학로 179-33"
"강원도 철원군 동송읍 이평리","741-14","0741","0014","백마빌라","49.32","69.71","200602","23","1,200","2","1988","금학로 179-33"
"강원도 철원군 동송읍 이평리","838-29","0838","0029","이화빌라B동","89.64","67.47","200602","4","5,600","1","1995","금학로187번안길 23-9"
"강원도 철원군 동송읍 이평리","838-29","0838","0029","이화빌라B동","89.64","67.47","200602","18","5,800","3","1995","금학로187번안길 23-9"
"강원도 철원군 동송읍 이평리","838-47","0838","0047","이화빌라D동","66.06","56.68","200602","1","4,000","4","1997","금학로187번길 16-6"
"강원도 철원군 동송읍 이평리","687-5","0687","0005","충무빌라","59.76","41.75","200602","27","1,800","2","1991","이평2로 27"
"강원도 철원군 동송읍 이평리","850-13","0850","0013","현대","59.94","52.29","200602","1","3,450","2","1986","금학로217번길 18"
"강원도 철원군 서면 와수리","1042-15","1042","0015","진주빌라가동","59.73","41","200602","24","1,300","3","1996","와수로184번길 54-1"
"강원도 철원군 철원읍 화지리","28-143","0028","0143","골든빌라(C,D동)","50.67","40.95","200602","22","3,500","4","1994","화지로8번길 15-1"
"강원도 춘천시 교동","147-1","0147","0001","교동주택","53.31","50.47","200602","14","3,500","1","1994","교동길17번길 10"
"강원도 춘천시 교동","113-267","0113","0267","신한주택 목화동","39.83","32.03","200602","28","4,300","1","2002","전원안길33번길 9-1"
"강원도 춘천시 효자동","149-1","0149","0001","소양","60.88","56.5","200602","2","3,900","3","1981","도화길6번길 39"
"강원도 춘천시 후평동","866","0866","0000","금호빌리지","84.98","101.05","200602","26","9,900","4","1992","후만로 119"
"강원도 춘천시 후평동","700-4","0700","0004","부안","60.58","56.76","200602","28","4,500","3","1984","보안길 57"
"강원도 춘천시 후평동","700-4","0700","0004","부안","60.76","56.76","200602","28","5,500","1","1984","보안길 57"
"강원도 태백시 문곡동","28-1","0028","0001","고원","43.08","81.87","200602","21","1,400","3","1991","섬거랑길 11"
"강원도 태백시 장성동","48","0048","0000","근영","46.755","85","200602","23","1,000","3","1991","양지길 80"
"강원도 태백시 황지동","49-104","0049","0104","대림2","42.84","51.58","200602","28","2,950","1","1986","문화로1길 15"
"강원도 태백시 황지동","59-26","0059","0026","현대주택","53.1","88.27","200602","20","3,130","1","1987","문화로1길 22"
"강원도 평창군 대관령면 용산리","382-2","0382","0002","화이트빌","59.5","91.06","200602","10","15,000","1","2005","솔봉로 278-17"
"강원도 평창군 대관령면 용산리","382-2","0382","0002","화이트빌","59.5","91.06","200602","10","15,000","2","2005","솔봉로 278-17"
"강원도 평창군 대관령면 용산리","382-2","0382","0002","화이트빌","59.5","91.06","200602","28","15,300","2","2005","솔봉로 278-17"
"강원도 평창군 대관령면 횡계리","275-9","0275","0009","장미","58.32","98.2","200602","3","2,500","2","1984","송천2길 29-5"
"강원도 평창군 대화면 대화리","924-1","0924","0001","동방산업주택","66.96","75.61","200602","27","2,500","2","1992","우전길 5-28"
"강원도 평창군 봉평면 창동리","387-1","0387","0001","하이츠빌라","84.73","75.44","200602","13","5,400","1","2000","기풍로 181-5"
"강원도 평창군 봉평면 평촌리","438-3","0438","0003","메밀꽃빌라","76.89","67.81","200602","22","3,000","2","1998","봉산서재길 51"
"강원도 평창군 평창읍 종부리","495-2","0495","0002","남산","57.06","72","200602","10","3,500","3","1986","문화예술길 26"
"강원도 평창군 평창읍 하리","78","0078","0000","신라","49.32","60.97","200602","23","4,100","2","1987","향교길 80"
"강원도 홍천군 북방면 하화계리","297-5","0297","0005","대한빌라라동","72.04","64.38","200602","13","4,350","2","1993","홍천로 196-7"
"강원도 홍천군 서석면 풍암리","477-12","0477","0012","풍암빌라","67.06","39.87","200602","25","4,500","1","1996","풍암장터2길 8"
"강원도 홍천군 홍천읍 갈마곡리","272-7","0272","0007","한일빌라","48.42","51.59","200602","28","2,100","1","1992","홍천로 517-2"
"강원도 홍천군 홍천읍 신장대리","2-1","0002","0001","우신주택","75.28","56","200602","16","3,000","1","1984","학명루길 15"
"강원도 홍천군 홍천읍 희망리","298-7","0298","0007","대하임대주택","48.78","70.17","200602","16","2,900","2","1986","두개비산로 18"
"강원도 홍천군 홍천읍 희망리","387-3","0387","0003","목화","74.37","75.93","200602","17","4,500","3","1988","홍천로 320-7"
"강원도 홍천군 홍천읍 희망리","296","0296","0000","태강쉐르빌","74.48","64.13","200602","22","5,200","1","2004","석화로1길 31"
"강원도 화천군 화천읍 신읍리","578","0578","0000","동보","37.35","88.46","200602","10","1,900","3","1999","노신로 82-16"
"강원도 횡성군 우천면 우항리","758","0758","0000","동산","64.215","56.46","200602","1","4,047","2","1996","우항4길 15"
"강원도 횡성군 우천면 우항리","758","0758","0000","동산","64.215","56.83","200602","13","3,240","4","1996","우항4길 15"
"강원도 횡성군 횡성읍 읍상리","492","0492","0000","영진(다)","65.38","66","200602","23","2,000","2","1984","읍상로 13"
"강원도 횡성군 횡성읍 읍하리","467","0467","0000","한성빌라(가,나동)","59.99","49.63","200602","27","4,500","2","1994","교항북로 30"
"경기도 가평군 가평읍 달전리","272-10","0272","0010","남이주택 가동","35.46","28.13","200602","7","2,300","1","1992","달전로 83"
"경기도 가평군 가평읍 달전리","272-2","0272","0002","남이주택 다동","35.46","27.67","200602","9","1,700","3","1992","달전로 83"
"경기도 가평군 가평읍 읍내리","380-15","0380","0015","(380-15)","69.5","38.67","200602","13","2,600","-1","1991","가평제방길 121"
"경기도 가평군 가평읍 읍내리","787","0787","0000","세종하이츠빌","83.75","70.75","200602","27","6,500","1","2005","석봉로 247-116"
"경기도 가평군 가평읍 읍내리","782-8","0782","0008","정명힐탑빌라 가동","68.22","51.38","200602","4","4,750","4","1992","석봉로 247-154"
"경기도 가평군 가평읍 읍내리","489-35","0489","0035","주영연립","48.73","30.51","200602","17","1,800","2","1985","연인2길 13-14"
"경기도 가평군 조종면 현리","233-30","0233","0030","금오주택 마동","59.82","54.63","200602","14","4,000","3","1991"," 62"
"경기도 가평군 조종면 현리","222-12","0222","0012","태양빌라","39.24","12.55","200602","28","1,650","3","1988"," 58"
"경기도 가평군 청평면 상천리","51-8","0051","0008","백합빌라","31.62","28.05","200602","6","1,980","-1","2002"," 25-3"
"경기도 가평군 청평면 청평리","79-4","0079","0004","청일빌라","84.73","48.36","200602","6","6,000","3","1998","여울길 64"
"경기도 가평군 청평면 청평리","445-7","0445","0007","청평빌라(445-7)","34.68","31.25","200602","27","2,500","3","1994","경춘로 803"
"경기도 가평군 청평면 청평리","688-12","0688","0012","현대하이츠빌라7,8동","75.84","56.56","200602","14","4,300","2","1991","강변나루로40번길 40"
"경기도 고양덕양구 고양동","319-12","0319","0012","나성그린타운(319-12)","58.95","35.46","200602","7","5,850","3","1994","읍내로 83-40"
"경기도 고양덕양구 고양동","1072","1072","0000","보라빌라(338-0)","68.52","55.4","200602","13","5,200","2","1986","보광로 13"
"경기도 고양덕양구 고양동","980","0980","0000","삼호연립(343-0)","39.69","42.88","200602","24","3,000","2","1986","보광로12번길 23-5"
