"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20070601 ~ 20070630"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","834-1","0834","0001","대동","53.23","73.8","200706","15","3,200","3","1983","옛강일길 30"
"강원도 강릉시 교동","834-1","0834","0001","대동","53.23","73.8","200706","18","3,200","3","1983","옛강일길 30"
"강원도 강릉시 연곡면 영진리","76-2","0076","0002","강맥","54.87","66.69","200706","15","2,700","2","1992","영진4길 7"
"강원도 강릉시 주문진읍 교항리","70-6","0070","0006","해변","57.78","67.27","200706","11","2,300","2","1984","신리길 7"
"강원도 강릉시 포남동","1082-3","1082","0003","베스트빌","114.52","69.92","200706","29","10,000","2","2005","강릉대로419번길 9-1"
"강원도 강릉시 포남동","515","0515","0000","삼화임대","48.6","97.95","200706","12","2,500","2","1988","강릉대로419번길 54"
"강원도 강릉시 포남동","515","0515","0000","삼화임대","48.6","97.95","200706","26","2,550","3","1988","강릉대로419번길 54"
"강원도 동해시 부곡동","73-6","0073","0006","우정","51.81","61","200706","1","2,000","1","1984","가마골길 26-5"
"강원도 동해시 천곡동","1035-6","1035","0006","영동주택BC","59.275","30.43","200706","8","2,200","2","1991","동굴3길 7-6"
"강원도 동해시 천곡동","995-17","0995","0017","유성골든빌라","84.91","56","200706","29","4,500","2","1995","감추7길 9"
"강원도 속초시 교동","769-32","0769","0032","남성국민주택","55.07","60.27","200706","7","2,450","2","1984","만천1길 69"
"강원도 속초시 금호동","621-106","0621","0106","금호설악국민주택","63.9","85","200706","28","3,100","1","1983","번영로67번길 41-6"
"강원도 속초시 조양동","1463-14","1463","0014","부화","43.05","39.31","200706","26","3,000","2","1990","동해대로3950번길 26"
"강원도 속초시 조양동","1431-1","1431","0001","설악비치하우스","21.12","31.39","200706","22","1,500","1","1987","해오름로 202"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","200706","1","4,950","1","1990","청대마을길 5"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","200706","20","5,000","2","1990","청대마을길 5"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","200706","20","5,000","2","1990","청대마을길 5"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","200706","4","2,400","3","1997","중심로 126-9"
