"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20120501 ~ 20120531"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","192-102","0192","0102","교동","69.55","95","201205","18","7,300","3","1982","율곡로 2912-1"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","201205","31","3,000","3","1997","범일로 528"
"강원도 강릉시 노암동","639-22","0639","0022","남산","54.75","73.5","201205","8","3,300","1","1986","임영로25번길 20-10"
"강원도 강릉시 노암동","267-8","0267","0008","성덕주택(금모래)","56.34","77.1","201205","2","4,000","3","1983","강변로312번길 3"
"강원도 강릉시 옥천동","223","0223","0000","동부시장주택","54.97","13.2","201205","14","4,000","3","1977","옥천로 48"
"강원도 강릉시 입암동","662-448","0662","0448","삼익주택","47.16","102.24","201205","3","4,300","2","1989","부기길 16"
"강원도 강릉시 주문진읍 교항리","244-28","0244","0028","가일","42.3","30.75","201205","7","2,650","2","2000","아래사다리길 29-3"
"강원도 강릉시 포남동","1194-9","1194","0009","강릉지청관사","84.465","162.7","201205","22","11,300","2","1989","경강로2333번길 10"
"강원도 강릉시 포남동","1194-9","1194","0009","강릉지청관사","84.465","162.7","201205","22","11,300","2","1989","경강로2333번길 10"
"강원도 강릉시 포남동","1194-9","1194","0009","강릉지청관사","84.24","162.7","201205","22","10,500","1","1989","경강로2333번길 10"
"강원도 강릉시 포남동","1194-9","1194","0009","강릉지청관사","84.465","162.7","201205","22","10,500","1","1989","경강로2333번길 10"
"강원도 강릉시 포남동","1194-9","1194","0009","강릉지청관사","84.24","162.7","201205","22","10,900","2","1989","경강로2333번길 10"
"강원도 강릉시 포남동","1194-9","1194","0009","강릉지청관사","84.465","162.7","201205","22","10,500","1","1989","경강로2333번길 10"
"강원도 강릉시 포남동","1084-1","1084","0001","비둘기주택","49.41","7.03","201205","24","3,000","1","1984","가작로303번길 22"
"강원도 강릉시 포남동","515","0515","0000","삼화임대","48.6","97.95","201205","3","2,000","1","1988","강릉대로419번길 54"
"강원도 강릉시 포남동","1191-1","1191","0001","혜성국민주택","55.56","108","201205","5","5,100","3","1984","경강로2323번길 4"
"강원도 강릉시 포남동","1191-1","1191","0001","혜성국민주택","55.56","108","201205","18","4,000","3","1984","경강로2323번길 4"
"강원도 고성군 죽왕면 삼포리","459-1","0459","0001","수진","59.04","70.66","201205","24","1,500","3","1994","순포로1길 17"
"강원도 동해시 발한동","233-80","0233","0080","강경빌라트4","59.4","49.74","201205","19","3,300","3","1993","지리골길 22"
"강원도 동해시 발한동","356-1","0356","0001","사문","54.925","58.5","201205","8","1,750","1","1983","해안로 635-15"
"강원도 동해시 천곡동","1031-10","1031","0010","승우주택D","62.34","29.29","201205","20","5,300","2","1992","동굴1길 4-9"
"강원도 동해시 천곡동","1038-6","1038","0006","영동주택D","54.6","29.8","201205","2","4,500","2","1992","동굴1길 90"
"강원도 동해시 천곡동","1008-8","1008","0008","영동주택E","54.6","30","201205","21","4,700","1","1992","동굴1길 43"
"강원도 동해시 천곡동","1037-7","1037","0007","영동주택F","54.6","30","201205","2","4,100","2","1992","동굴3길 17-1"
"강원도 동해시 천곡동","941","0941","0000","중앙빌라트","96.06","15.21","201205","29","5,450","5","2002","동굴로 147"
