"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20140201 ~ 20140228"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","201402","26","3,580","3","1997","범일로 528"
"강원도 강릉시 초당동","222-8","0222","0008","초당한솔빌라1차","49.16","22.45","201402","15","4,650","2","1991","초당원길 99-5"
"강원도 고성군 죽왕면 삼포리","459-1","0459","0001","수진","53.2","63.67","201402","16","2,100","1","1994","순포로1길 17"
"강원도 고성군 죽왕면 삼포리","459-1","0459","0001","수진","59.04","70.66","201402","19","2,200","1","1994","순포로1길 17"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.86","93.34","201402","17","4,150","2","1986","구미3길 46"
"강원도 동해시 묵호진동","82","0082","0000","장안","56.408","19.94","201402","26","3,350","4","1983","묵호시장길 1-1"
"강원도 동해시 부곡동","106-2","0106","0002","삼정(가나)","43.47","50.52","201402","21","2,000","1","1986","부곡3길 26"
"강원도 동해시 천곡동","1038-6","1038","0006","영동주택D","54.6","29.7","201402","21","4,000","4","1992","동굴1길 90"
"강원도 동해시 천곡동","993-10","0993","0010","평강빌라트2차","58.81","35.02","201402","7","4,500","4","1994","감추7길 47-1"
"강원도 동해시 효가동","229","0229","0000","협신BC","73.68","88.9","201402","17","3,500","2","1985","효가3길 24-11"
"강원도 삼척시 정상동","383-1","0383","0001","그린빌","59.82","46.52","201402","27","12,500","5","2013","봉황마을3길 74-8"
"강원도 속초시 교동","767-221","0767","0221","만천빌라","88.05","67","201402","26","4,500","4","2006","만천4길 4-22"
"강원도 속초시 설악동","348-2","0348","0002","현대설악빌리지","60.11","194.77","201402","18","2,700","1","1988","청봉로1길 21"
"강원도 속초시 영랑동","202","0202","0000","둥지빌라","98.21","154.18","201402","16","9,450","4","2004","영랑로6길 6"
"강원도 속초시 조양동","1463-14","1463","0014","부화","43.05","39.31","201402","27","6,500","1","1990","동해대로3950번길 26"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","201402","24","3,450","2","1997","중심로 126-9"
"강원도 양구군 양구읍 상리","384-2","0384","0002","신광빌라 1동","100.26","89.33","201402","21","6,500","2","1992","비봉로 21"
"강원도 양양군 양양읍 구교리","202-7","0202","0007","대성그린빌라","85.48","44.22","201402","26","6,600","3","1995","관아길 13-32"
"강원도 영월군 영월읍 영흥리","1008","1008","0000","이화빌라","37.48","34.45","201402","4","3,000","4","1993","관풍헌길 97-6"
"강원도 영월군 영월읍 하송리","248-1","0248","0001","영월주택","54.81","66.06","201402","3","6,000","2","1987","하송로 26"
"강원도 원주시 단구동","572-1","0572","0001","삼우(1)","48.78","87.75","201402","25","5,500","1","1983","단구로 247"
"강원도 원주시 단구동","1454-2","1454","0002","석탑","73.36","61.57","201402","7","7,100","3","1985","늘품로 123"
"강원도 원주시 단구동","1454-4","1454","0004","협동","63.23","90.59","201402","18","6,550","1","1984","늘품로 117"
"강원도 원주시 봉산동","1008-1","1008","0001","무진","59.17","80.87","201402","11","3,000","2","1984","무진길 33"
"강원도 원주시 봉산동","1008-1","1008","0001","무진","59.36","80.87","201402","12","2,750","3","1984","무진길 33"
"강원도 원주시 소초면 장양리","1003-1","1003","0001","진솔빌라","76.14","117.69","201402","6","5,500","4","2004","섬배로 17-6"
"강원도 원주시 소초면 장양리","921","0921","0000","청송","54.84","92.3","201402","13","2,670","2","1983","북원로 3100-5"
"강원도 원주시 우산동","153-10","0153","0010","삼호A,B동","59.84","42.59","201402","25","4,200","4","1991","북원로2425번길 25-20"
"강원도 원주시 우산동","248-1","0248","0001","우산","63.23","91.54","201402","7","3,700","2","1983","북원로2475번길 88-7"
"강원도 원주시 일산동","247","0247","0000","광덕빌라","88.47","94.27","201402","11","6,000","3","1986","남산로149번길 14-13"
"강원도 원주시 일산동","348-3","0348","0003","다래빌라B","73.98","48.38","201402","9","8,200","2","2007","단구로69번길 36"
"강원도 원주시 일산동","247-137","0247","0137","일산연립","72.3","63.63","201402","6","3,200","1","1985","남산로149번길 18"
"강원도 원주시 일산동","247-137","0247","0137","일산연립","72.3","63.63","201402","25","5,700","1","1985","남산로149번길 18"
"강원도 원주시 태장동","969-17","0969","0017","리안펠리스","58.88","35.08","201402","21","12,800","2","2013","포란재로 26-2"
"강원도 원주시 태장동","1372","1372","0000","북원연립","59.58","74.69","201402","13","3,900","1","1987","북원로2718번길 54"
"강원도 원주시 태장동","1390-7","1390","0007","장미연립","58.44","94.28","201402","10","4,500","1","1984","현충로322번길 22"
"강원도 정선군 정선읍 봉양리","285-1","0285","0001","풍운","83.61","73.38","201402","27","14,000","2","1993","비봉안길 20"
"강원도 철원군 갈말읍 지포리","2-4","0002","0004","대성연립","85.686","83.83","201402","25","3,300","1","1983","명성로179번길 10"
"강원도 철원군 동송읍 이평리","734","0734","0000","동송빌라(A,B동)","54.72","58.88","201402","26","2,800","2","1988","금학로 163-25"
"강원도 철원군 동송읍 이평리","734-2","0734","0002","동송빌라씨동","53.1","56.58","201402","13","2,100","2","1989","금학로 163-30"
"강원도 철원군 동송읍 이평리","734-2","0734","0002","동송빌라씨동","53.1","56.58","201402","13","2,100","2","1989","금학로 163-30"
"강원도 철원군 동송읍 이평리","855-1","0855","0001","동주빌라","80.7","64.25","201402","24","5,700","3","1992","이평로88번길 6"
"강원도 철원군 동송읍 이평리","852-15","0852","0015","시장연립","61.8","30.43","201402","27","2,500","3","1990","금학로229번길 15"
"강원도 철원군 동송읍 이평리","861-32","0861","0032","한샘빌라(에이)","54.89","38.25","201402","26","3,500","1","1996","이평로111번길 34"
"강원도 철원군 동송읍 이평리","861-31","0861","0031","한샘빌라비동","51.99","33.6","201402","26","3,900","3","1999","이평로111번길 34"
"강원도 철원군 동송읍 이평리","850-13","0850","0013","현대","51.3","52.29","201402","28","2,300","2","1986","금학로217번길 18"
"강원도 철원군 서면 와수리","1133-63","1133","0063","성우아트빌라가동","58.22","47.3","201402","24","3,900","1","1992","와수로136번길 16"
"강원도 춘천시 근화동","743-20","0743","0020","가득빌라20","39.43","25.72","201402","6","7,500","4","1992","중앙로194번길 58"
"강원도 춘천시 동면 만천리","604-2","0604","0002","덕우나동","53.64","40.39","201402","6","6,850","2","2004","만천로 57-2"
"강원도 춘천시 효자동","745-16","0745","0016","(745-16)","45.54","39.09","201402","15","3,000","3","1986","전원안길 22"
"강원도 춘천시 효자동","179-33","0179","0033","동신빌라","71.43","71.9","201402","20","7,500","2","1992","법원뒷길 36-1"
"강원도 춘천시 효자동","149-1","0149","0001","소양","60.88","56.5","201402","27","4,200","1","1981","도화길6번길 39"
"강원도 춘천시 후평동","679-19","0679","0019","(679-19)","59.86","40.37","201402","14","12,000","4","2012","효평길 62-1"
"강원도 춘천시 후평동","808-1","0808","0001","4단지(연립)","47.01","66.45","201402","14","5,980","1","1986","대양당길 4"
"강원도 춘천시 후평동","67-4","0067","0004","그린","79.23","83.11","201402","10","6,000","1","1986","백령로 219"
"강원도 춘천시 후평동","704-26","0704","0026","도화(704-26)","82.23","66.2","201402","15","7,000","1","1982","성심로47번길 68"
"강원도 춘천시 후평동","591","0591","0000","상원빌라","29.52","19.63","201402","26","3,000","1","1993","후석로455번길 12"
"강원도 태백시 철암동","378-41","0378","0041","철암연립상가","52.56","105.93","201402","17","2,000","2","1985","동태백로 375"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","3","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","2","1986","솔안길 140"
"강원도 태백시 통동","225","0225","0000","하나연립","45.15","65.4","201402","5","1,270","1","1986","솔안길 140"
