"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20140601 ~ 20140630"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 강동면 정동진리","50-90","0050","0090","힐이스턴하우스","49.89","76.95","201406","30","6,850","4","2007","헌화로 906-10"
"강원도 강릉시 내곡동","109-1","0109","0001","무지개","57.33","69.35","201406","23","4,000","2","1984","강변로194번길 15"
"강원도 강릉시 노암동","282-1","0282","0001","한일","62.28","54.61","201406","19","3,000","3","1978","연화봉길33번길 6-15"
"강원도 강릉시 주문진읍 주문리","1157-98","1157","0098","소돌","48.09","57","201406","20","1,950","1","1983","신영길 21"
"강원도 강릉시 초당동","222-4","0222","0004","정아","54.9","52.69","201406","24","4,900","1","1990","초당원길 99"
"강원도 강릉시 포남동","1278","1278","0000","민락","57.42","55.85","201406","2","5,000","1","1984","경강로2356번길 13"
"강원도 강릉시 포남동","1005-134","1005","0134","옥포","52.74","53.75","201406","29","4,400","1","1983","용지각길8번길 29"
"강원도 동해시 동회동","264-1","0264","0001","국민주택(1~6동)","56.15","56.65","201406","11","1,350","2","1982","신당3길 13-1"
"강원도 동해시 발한동","233-80","0233","0080","강경빌라트4","55.98","46.88","201406","25","4,950","2","1993","지리골길 22"
"강원도 동해시 발한동","600-2","0600","0002","국민(가나)","54.99","73","201406","14","2,800","1","1983","수원지2길 12-1"
"강원도 동해시 발한동","600-6","0600","0006","국민(라)","54.99","73","201406","2","3,500","1","1983","수원지2길 11-1"
"강원도 동해시 부곡동","68-7","0068","0007","금호","68.37","53","201406","5","2,500","2","1981","승지로 10"
"강원도 동해시 부곡동","68-7","0068","0007","금호","68.37","53","201406","11","4,900","2","1981","승지로 10"
"강원도 동해시 부곡동","106-2","0106","0002","삼정(가나)","43.47","50.66","201406","19","2,000","4","1986","부곡3길 26"
"강원도 동해시 용정동","509-1","0509","0001","해미르","60","84.62","201406","2","10,800","3","2011","초원1길 14-2"
"강원도 동해시 천곡동","978-13","0978","0013","유성빌라","66.32","37.84","201406","16","5,800","2","1994","감추2길 4"
"강원도 동해시 천곡동","998-11","0998","0011","은마빌라4차","84.84","60","201406","24","8,000","3","1994","충혼길 3-3"
"강원도 동해시 천곡동","963-1","0963","0001","효성타운2차","65.95","38.04","201406","10","4,000","1","1994","감추1길 3-1"
"강원도 삼척시 도계읍 도계리","351-5","0351","0005","솔밭한림","57.06","68.7","201406","13","3,692","3","1986","강원남부로 1545-5"
"강원도 속초시 교동","777-16","0777","0016","동설악빌라6동","49.16","35.25","201406","27","4,000","3","1991","교동로6길 47"
"강원도 속초시 금호동","625-88","0625","0088","성진주택","65.73","66.26","201406","20","4,800","2","1983","번영로67번길 15-1"
"강원도 속초시 동명동","512-53","0512","0053","중앙","59.34","90.59","201406","13","4,200","1","1985","번영로129번길 29-21"
"강원도 속초시 설악동","348-2","0348","0002","현대설악빌리지","48.96","71.7","201406","17","2,700","2","1988","청봉로1길 21"
"강원도 속초시 장사동","518-7","0518","0007","우림주택","62.64","156.93","201406","20","5,800","3","1986","중앙로 437-6"
"강원도 속초시 조양동","1463-14","1463","0014","부화","49.8","45.47","201406","7","6,700","2","1990","동해대로3950번길 26"
