"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20131001 ~ 20131031"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","201310","10","2,600","2","1997","범일로 528"
"강원도 강릉시 내곡동","109-1","0109","0001","무지개","57.33","69.35","201310","25","3,900","3","1984","강변로194번길 15"
"강원도 강릉시 노암동","267-8","0267","0008","성덕주택(금모래)","49.14","69.68","201310","5","4,600","1","1983","강변로312번길 3"
"강원도 강릉시 옥천동","223","0223","0000","동부시장주택","73.42","6.6","201310","28","4,000","4","1977","옥천로 48"
"강원도 강릉시 포남동","1191-1","1191","0001","혜성국민주택","55.65","108","201310","30","5,250","2","1984","경강로2323번길 4"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.86","93.34","201310","21","4,350","2","1986","구미3길 46"
"강원도 동해시 부곡동","117-11","0117","0011","삼영A","54.6","37.36","201310","4","3,000","3","1993","부곡3길 14-11"
"강원도 동해시 부곡동","95-4","0095","0004","현도주택","116.12","190.4","201310","10","10,700","-1","1993","발한로 31-6"
"강원도 동해시 이로동","492","0492","0000","보성","50.9","65.86","201310","24","1,400","1","1992","월평로 48-8"
"강원도 동해시 천곡동","1077-6","1077","0006","그린빌라가동","69.99","42.3","201310","14","6,550","4","1991","샘실3길 82-3"
"강원도 동해시 천곡동","1035-4","1035","0004","뉴코아맨션CD","24.21","15.2","201310","7","1,300","2","1991","동굴3길 7-9"
"강원도 동해시 천곡동","1035-5","1035","0005","뉴코아맨션EF","24.21","15.22","201310","2","1,350","1","1991","동굴3길 7-9"
"강원도 동해시 천곡동","1030-15","1030","0015","보성빌라","49.795","33.25","201310","18","3,500","3","1995","동굴1길 102"
"강원도 동해시 천곡동","1037-7","1037","0007","영동주택F","54.6","30","201310","1","4,100","3","1992","동굴3길 17-1"
"강원도 동해시 천곡동","1054-7","1054","0007","우일연립","38.32","21.05","201310","21","2,900","3","1996","샘실2길 36"
"강원도 삼척시 도계읍 도계리","344-15","0344","0015","현대","59.15","78.7","201310","1","4,800","3","1984","도계우회로 132"
"강원도 삼척시 정상동","294","0294","0000","유진빌라A","75.66","74","201310","14","6,200","4","1993","영진서길 71-9"
"강원도 속초시 교동","777-19","0777","0019","동설악빌라9동","77.34","41.87","201310","10","3,400","3","1991","교동로6길 47"
"강원도 속초시 금호동","623-40","0623","0040","대명빌라","58.11","55.09","201310","12","3,900","3","1989","미시령로3469번길 42"
"강원도 속초시 금호동","625-200","0625","0200","성진","56.28","67.08","201310","22","4,200","2","1985","번영로67번길 24-11"
"강원도 속초시 조양동","1450-48","1450","0048","바다마을","47.4","42.55","201310","21","6,000","2","2010","청호로2길 46-4"
"강원도 속초시 조양동","1463-14","1463","0014","부화","49.8","45.47","201310","25","7,000","3","1990","동해대로3950번길 26"
"강원도 속초시 조양동","1463-14","1463","0014","부화","49.8","45.47","201310","28","6,500","2","1990","동해대로3950번길 26"
"강원도 속초시 조양동","1377-72","1377","0072","조양빌라","70.5","47.4","201310","21","3,950","2","1993","연포길 19"
