"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20120201 ~ 20120229"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","760-3","0760","0003","교동","50.2","51.7","201202","22","2,100","1","1982","화부산로99번길 8"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","201202","6","3,750","2","1997","범일로 528"
"강원도 강릉시 주문진읍 교항리","69-6","0069","0006","동해주택","59.46","62.8","201202","23","2,000","2","1983","신리2길 4"
"강원도 강릉시 포남동","1191-1","1191","0001","혜성국민주택","55.56","108","201202","28","4,500","3","1984","경강로2323번길 4"
"강원도 동해시 발한동","27-3","0027","0003","발한상가","51.03","38.02","201202","24","1,500","4","1984","일출로 10-1"
"강원도 동해시 발한동","27-3","0027","0003","발한상가","51.03","38.02","201202","24","1,500","4","1984","일출로 10-1"
"강원도 동해시 부곡동","117-11","0117","0011","삼영A","54.6","37.36","201202","20","3,400","4","1993","부곡3길 14-11"
"강원도 동해시 천곡동","973-9","0973","0009","남선빌라2차","32.29","17","201202","24","2,000","1","1993","감추2길 36-1"
"강원도 동해시 천곡동","973-9","0973","0009","남선빌라2차","68.24","35.5","201202","28","4,300","4","1993","감추2길 36-1"
"강원도 동해시 천곡동","1030-14","1030","0014","삼양주택","54.6","30","201202","20","4,300","3","1993","동굴1길 100"
