"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20120301 ~ 20120331"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","855-10","0855","0010","(855-10)","71.59","68","201203","16","5,700","1","1987","강릉대로171번길 31"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","201203","29","3,500","3","1997","범일로 528"
"강원도 강릉시 노암동","267-8","0267","0008","성덕주택(금모래)","49.14","69.68","201203","19","3,050","3","1983","강변로312번길 3"
"강원도 강릉시 주문진읍 교항리","244-28","0244","0028","가일","76.59","55.67","201203","30","4,500","1","2000","아래사다리길 29-3"
"강원도 강릉시 주문진읍 교항리","67","0067","0000","국민주택","52","56.4","201203","28","2,600","1","1982","신리4길 14"
"강원도 강릉시 주문진읍 주문리","1157-98","1157","0098","소돌","48.09","57","201203","6","1,200","2","1983","신영길 21"
"강원도 강릉시 홍제동","28-14","0028","0014","대호A동","84.3","55.24","201203","19","9,800","2","1999","골말길 34"
"강원도 강릉시 홍제동","28-14","0028","0014","대호A동","84.3","55.24","201203","30","11,000","2","1999","골말길 34"
"강원도 강릉시 홍제동","154-7","0154","0007","청송","45.33","44.33","201203","23","3,400","3","1983","새냉이길40번길 8-4"
"강원도 강릉시 홍제동","154-7","0154","0007","청송","45.33","44.33","201203","29","3,750","3","1983","새냉이길40번길 8-4"
"강원도 고성군 토성면 아야진리","137-44","0137","0044","일출빌라","63.04","57.96","201203","14","2,300","3","2000","아야진3길 5"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.86","93.34","201203","12","4,200","2","1986","구미3길 46"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.79","93.21","201203","22","4,200","1","1986","구미3길 46"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.86","93.34","201203","23","3,600","2","1986","구미3길 46"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.86","93.34","201203","27","4,000","2","1986","구미3길 46"
"강원도 동해시 동회동","264-1","0264","0001","국민주택(1~6동)","56.15","56.65","201203","7","1,700","1","1982","신당3길 13-1"
