"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20120401 ~ 20120430"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","834-3","0834","0003","대동","53.23","74","201204","25","4,450","2","1983","옛강일길 30"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","201204","3","3,550","2","1997","범일로 528"
"강원도 강릉시 노암동","337","0337","0000","개나리","50.46","62.55","201204","26","3,000","1","1983","노암길41번길 14"
"강원도 강릉시 노암동","315","0315","0000","노암","47.11","48","201204","12","1,500","1","1981","노암길 40"
"강원도 강릉시 연곡면 방내리","29-1","0029","0001","창희주택","71.85","61.67","201204","4","3,300","3","1991","진고개로 2739-5"
"강원도 강릉시 옥천동","223","0223","0000","동부시장주택","65.78","10","201204","4","2,500","4","1977","옥천로 48"
"강원도 강릉시 주문진읍 교항리","69-6","0069","0006","동해주택","59.46","62.8","201204","8","2,700","2","1983","신리2길 4"
"강원도 강릉시 주문진읍 교항리","69-6","0069","0006","동해주택","59.46","62.8","201204","16","2,300","2","1983","신리2길 4"
"강원도 강릉시 포남동","1177-1","1177","0001","신일","58.08","63","201204","7","4,700","3","1985","성덕포남로182번길 26"
"강원도 강릉시 포남동","1178-1","1178","0001","현대","58.14","72.83","201204","13","4,500","2","1984","성덕포남로174번길 20"
