"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20130601 ~ 20130630"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","268-7","0268","0007","이화","58.11","45","201306","21","3,800","1","1981","율곡로2968번길 24"
"강원도 강릉시 구정면 학산리","656-112","0656","0112","하솔리치타운","125.97","166.33","201306","24","20,000","1","2006","구정옥봉길 150-1"
"강원도 강릉시 노암동","315","0315","0000","노암","65.88","65","201306","20","3,600","1","1981","노암길 40"
"강원도 강릉시 입암동","498-6","0498","0006","대목임대","31.15","44.3","201306","22","3,000","4","1987","용지로 43"
"강원도 강릉시 주문진읍 주문리","1157-98","1157","0098","소돌","48.09","57","201306","26","1,200","2","1983","신영길 21"
"강원도 강릉시 포남동","1190","1190","0000","동해주택","50.1","66.52","201306","24","4,700","2","1981","경강로2323번길 3"
"강원도 강릉시 포남동","1278","1278","0000","민락","57.42","55.85","201306","7","5,250","1","1984","경강로2356번길 13"
"강원도 강릉시 포남동","515","0515","0000","삼화임대","48.6","97.95","201306","25","2,500","3","1988","강릉대로419번길 54"
"강원도 강릉시 홍제동","28-14","0028","0014","대호A동","84.3","55.24","201306","26","4,800","2","1999","골말길 34"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.79","93.21","201306","26","4,100","1","1986","구미3길 46"
"강원도 동해시 발한동","356-8","0356","0008","대명빌라","65.31","43.55","201306","4","4,200","3","1993","해안로 635-18"
"강원도 동해시 발한동","356-1","0356","0001","사문","54.925","58.5","201306","26","1,700","2","1983","해안로 635-15"
