"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20060701 ~ 20060731"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 송정동","110-54","0110","0054","송정","68.39","67.5","200607","16","3,700","2","1981","팔송길18번길 15"
"강원도 강릉시 옥천동","223","0223","0000","동부시장주택","73.42","6.6","200607","3","3,500","4","1977","옥천로 48"
"강원도 강릉시 옥천동","223","0223","0000","동부시장주택","73.42","13.1","200607","4","3,000","4","1977","옥천로 48"
"강원도 강릉시 옥천동","324-4","0324","0004","삼기맨션","69.13","45.6","200607","7","4,000","3","1983","옥가로58번길 23"
"강원도 강릉시 주문진읍 교항리","67-7","0067","0007","신영","59.49","68.95","200607","19","1,700","2","1984","신리4길 2"
"강원도 강릉시 주문진읍 주문리","329-38","0329","0038","대정","84.19","123.08","200607","5","7,000","1","2001","연주로 448-9"
"강원도 강릉시 포남동","1278","1278","0000","민락","57.42","55.85","200607","18","2,950","2","1984","경강로2356번길 13"
"강원도 강릉시 홍제동","121-22","0121","0022","경원","60.46","61.7","200607","3","3,000","1","1982","토성로 47-8"
"강원도 강릉시 홍제동","154-7","0154","0007","청송","45.33","44.33","200607","20","1,500","1","1983","새냉이길40번길 8-4"
"강원도 동해시 발한동","118-1","0118","0001","성남AB","58.32","54.4","200607","4","1,780","3","1985","향로복개로 7-9"
"강원도 동해시 부곡동","118","0118","0000","강경빌라트3차","51.84","27.49","200607","12","2,300","2","1993","부곡3길 12"
"강원도 동해시 천곡동","1035-10","1035","0010","영동주택A","28.89","15.23","200607","19","1,500","2","1991","동굴3길 7-2"
"강원도 동해시 천곡동","998-14","0998","0014","은마빌라1차","84.84","60.03","200607","24","6,100","3","1993","충혼길 3-6"
"강원도 삼척시 도계읍 도계리","351-5","0351","0005","솔밭한림","57.06","68.7","200607","6","3,190","1","1986","강원남부로 1545-5"
"강원도 속초시 교동","798-50","0798","0050","거산빌라","74.34","57.5","200607","21","3,300","3","1992","만리공원1길 18"
"강원도 속초시 교동","767-221","0767","0221","만천빌라","74.79","62","200607","27","4,000","1","2006","만천4길 4-22"
"강원도 속초시 동명동","512-53","0512","0053","중앙","56.85","86.79","200607","14","1,750","3","1985","번영로129번길 29-21"
"강원도 속초시 설악동","348-2","0348","0002","현대설악빌리지","61.83","86.95","200607","11","2,000","1","1988","청봉로1길 21"
"강원도 속초시 조양동","1463-14","1463","0014","부화","49.8","45.47","200607","11","4,200","2","1990","동해대로3950번길 26"
"강원도 속초시 조양동","1463-14","1463","0014","부화","43.05","39.31","200607","11","3,700","1","1990","동해대로3950번길 26"
"강원도 속초시 조양동","1431-1","1431","0001","설악비치하우스","35.34","27.69","200607","12","2,900","3","1987","해오름로 202"
"강원도 속초시 조양동","1431-1","1431","0001","설악비치하우스","36.46","54.19","200607","25","2,300","1","1987","해오름로 202"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","200607","20","4,000","2","1990","청대마을길 5"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","200607","28","4,900","2","1990","청대마을길 5"
"강원도 양구군 남면 용하리","376-2","0376","0002","진보","45.54","36.24","200607","11","2,000","1","1998","정중앙로663번길 9-46"
"강원도 양양군 양양읍 연창리","109-1","0109","0001","동아빌라","93.07","74.13","200607","3","3,600","2","1992","연창길 34"
"강원도 영월군 영월읍 덕포리","633-8","0633","0008","늘푸른빌라(C동)","75.56","84.13","200607","12","8,500","4","2006","덕포하리1길 36-1"
"강원도 영월군 영월읍 덕포리","633-8","0633","0008","늘푸른빌라(C동)","75.56","84.13","200607","20","8,500","1","2006","덕포하리1길 36-1"
"강원도 영월군 영월읍 덕포리","633-8","0633","0008","늘푸른빌라(C동)","75.56","84.13","200607","24","8,500","4","2006","덕포하리1길 36-1"
"강원도 영월군 영월읍 덕포리","633-8","0633","0008","늘푸른빌라(C동)","75.56","84.13","200607","24","8,500","3","2006","덕포하리1길 36-1"
