"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20131201 ~ 20131231"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","268-7","0268","0007","이화","58.11","45","201312","19","5,300","3","1981","율곡로2968번길 24"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","201312","20","4,000","2","1997","범일로 528"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","201312","29","3,650","4","1997","범일로 528"
"강원도 강릉시 노암동","267-8","0267","0008","성덕주택(금모래)","49.14","69.68","201312","30","1,500","1","1983","강변로312번길 3"
"강원도 강릉시 명주동","27-2","0027","0002","현대","86.25","69.07","201312","11","7,000","3","1984","경강로 2042-5"
"강원도 강릉시 포남동","1278","1278","0000","민락","57.42","55.85","201312","2","4,500","2","1984","경강로2356번길 13"
"강원도 강릉시 포남동","1005-134","1005","0134","옥포","52.74","53.75","201312","25","3,500","3","1983","용지각길8번길 29"
"강원도 강릉시 홍제동","154-7","0154","0007","청송","42.14","44.33","201312","6","2,950","3","1983","새냉이길40번길 8-4"
"강원도 동해시 구미동","429","0429","0000","북평주공1차","46.79","93.21","201312","23","4,400","2","1986","구미3길 46"
"강원도 동해시 이로동","418","0418","0000","이로국민주택","49.8","86.83","201312","2","1,150","1","1982","효자로 122-3"
"강원도 동해시 천곡동","941","0941","0000","중앙빌라트","98.69","15.63","201312","11","7,000","5","2002","동굴로 147"
"강원도 삼척시 남양동","55-4","0055","0004","(55-4)","66.24","42.7","201312","13","3,300","2","1979","진주로 12-21"
"강원도 삼척시 도계읍 도계리","344-15","0344","0015","현대","59.15","78.7","201312","1","2,700","3","1984","도계우회로 132"
"강원도 삼척시 성남동","114-28","0114","0028","대경샤인빌다동","72.28","41.67","201312","6","7,400","3","2004","엑스포로 116-41"
"강원도 삼척시 원덕읍 임원리","852","0852","0000","일정상아빌라","45.45","46.04","201312","30","4,700","2","1993","임원안길 44"
"강원도 속초시 교동","777-22","0777","0022","동설악빌라2동","63.18","38.56","201312","30","4,900","2","1991","교동로6길 47"
"강원도 속초시 교동","777-25","0777","0025","동설악빌라5동","47.76","28.25","201312","3","2,300","-1","1991","교동로6길 47"
"강원도 속초시 교동","619","0619","0000","장미아트빌(619-0)","74.875","85.69","201312","30","9,100","4","2004","미시령로3359번길 39"
"강원도 속초시 교동","799-147","0799","0147","한솔빌라1차","120.63","51.9","201312","17","7,000","2","1992","만리공원길 23"
"강원도 속초시 금호동","621-106","0621","0106","금호설악국민주택","54.84","78","201312","20","2,500","1","1983","번영로67번길 41-6"
"강원도 속초시 대포동","379-20","0379","0020","대흥빌라","83.97","58.56","201312","11","4,700","-1","1996","밭골길 4"
"강원도 속초시 설악동","348-2","0348","0002","현대설악빌리지","61.83","86.95","201312","9","4,300","2","1988","청봉로1길 21"
"강원도 속초시 조양동","1450-48","1450","0048","바다마을","47.4","42.55","201312","10","5,500","2","2010","청호로2길 46-4"
"강원도 속초시 조양동","1450-48","1450","0048","바다마을","79.77","71.61","201312","30","8,000","3","2010","청호로2길 46-4"
"강원도 속초시 조양동","1450-48","1450","0048","바다마을","47.4","42.55","201312","30","5,000","3","2010","청호로2길 46-4"
"강원도 속초시 조양동","1450-48","1450","0048","바다마을","64.83","58.19","201312","30","7,000","3","2010","청호로2길 46-4"
"강원도 속초시 조양동","1450-48","1450","0048","바다마을","50.58","45.4","201312","30","5,000","3","2010","청호로2길 46-4"
"강원도 속초시 조양동","1450-48","1450","0048","바다마을","65.64","58.92","201312","30","7,000","3","2010","청호로2길 46-4"
"강원도 속초시 조양동","1431-1","1431","0001","설악비치하우스","36.46","54.19","201312","26","3,000","1","1987","해오름로 202"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","201312","10","7,000","3","1990","청대마을길 5"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","201312","18","3,300","3","1997","중심로 126-9"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","201312","24","3,050","1","1997","중심로 126-9"
"강원도 양구군 양구읍 상리","130-7","0130","0007","서호","58.34","34.67","201312","23","2,300","3","1993","중심로 77-55"
"강원도 양구군 양구읍 상리","381","0381","0000","성광다,라동","44.22","57","201312","19","4,000","1","1987","비봉로 37"
"강원도 양양군 양양읍 서문리","268-2","0268","0002","태한그린맨션","52.8","34.74","201312","6","3,900","2","1997","고치물길 22"
"강원도 양양군 양양읍 서문리","268-2","0268","0002","태한그린맨션","52.8","34.91","201312","31","3,900","4","1997","고치물길 22"
"강원도 양양군 현남면 남애리","44","0044","0000","남애리조트","55.23","55.18","201312","16","3,910","1","1992","매바위길 91"
"강원도 영월군 영월읍 덕포리","644-9","0644","0009","부영빌라(다동)","51.92","34.67","201312","13","3,600","2","1997","덕포하리1길 67"
"강원도 영월군 영월읍 하송리","421-1","0421","0001","J클래식","71.05","55.4","201312","20","11,500","2","2010","은행나무길 171"
"강원도 원주시 단구동","1455-31","1455","0031","원진빌라(나동)","79.58","87.3","201312","10","5,700","2","1988","송림길 72-13"
"강원도 원주시 소초면 장양리","1293","1293","0000","우창","48.22","63.22","201312","16","2,800","3","1993","장막1길 64"
"강원도 원주시 소초면 장양리","921","0921","0000","청송","54.84","92.2","201312","23","2,400","1","1983","북원로 3100-5"
"강원도 원주시 우산동","109-1","0109","0001","대일연립","59.49","58.1","201312","30","4,500","3","1988","상지대길 66-5"
"강원도 원주시 태장동","754-29","0754","0029","그린빌라","54.99","41.8","201312","6","2,900","2","1990","치악로 1946-1"
"강원도 원주시 태장동","1394-4","1394","0004","동우하이츠빌라","98.76","54.03","201312","13","9,300","3","1993","흥양로18번길 19-8"
"강원도 원주시 태장동","969-17","0969","0017","리안펠리스","58.88","35.08","201312","5","11,200","5","2013","포란재로 26-2"
"강원도 원주시 태장동","969-17","0969","0017","리안펠리스","57.55","34.29","201312","10","10,800","5","2013","포란재로 26-2"
"강원도 원주시 태장동","969-17","0969","0017","리안펠리스","57.55","34.29","201312","30","13,000","2","2013","포란재로 26-2"
"강원도 인제군 기린면 현리","458-7","0458","0007","내린천빌리지 A,B동","131.235","90.26","201312","1","20,000","1","2010","내린천로 4108"
