"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20090601 ~ 20090630"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","200906","16","2,400","1","1997","범일로 528"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","200906","16","2,400","1","1997","범일로 528"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","200906","16","2,400","1","1997","범일로 528"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","200906","18","2,500","1","1997","범일로 528"
"강원도 강릉시 노암동","267-8","0267","0008","성덕주택(금모래)","49.14","59.45","200906","25","1,600","2","1983","강변로312번길 3"
"강원도 강릉시 사천면 사천진리","24-5","0024","0005","선경","56.58","73.15","200906","13","2,900","2","1995","진리해변길 36"
"강원도 강릉시 송정동","216-1","0216","0001","소라A단지","56.34","111.69","200906","23","3,200","1","1986","송정길 15"
"강원도 강릉시 주문진읍 교항리","244-28","0244","0028","가일","76.59","55.67","200906","1","3,400","1","2000","아래사다리길 29-3"
"강원도 강릉시 주문진읍 교항리","69-6","0069","0006","동해주택","59.46","62.8","200906","22","2,000","1","1983","신리2길 4"
"강원도 강릉시 포남동","1235-5","1235","0005","대목빌라8차","62.12","64.11","200906","26","8,000","3","1991","성덕포남로200번길 15"
"강원도 강릉시 포남동","1191-1","1191","0001","혜성국민주택","55.65","108","200906","12","3,500","1","1984","경강로2323번길 4"
"강원도 강릉시 홍제동","154-7","0154","0007","청송","46.52","44.33","200906","11","2,500","2","1983","새냉이길40번길 8-4"
"강원도 동해시 동회동","49-2","0049","0002","대아주택1차","59.04","73.72","200906","1","3,400","3","1990","효자남길 52-6"
"강원도 동해시 묵호진동","2-2","0002","0002","삼양비취타워","84.855","74.56","200906","15","6,800","6","1998","일출로 151"
"강원도 동해시 묵호진동","82","0082","0000","장안","45.188","14.56","200906","15","1,500","4","1983","묵호시장길 1-1"
"강원도 동해시 부곡동","68-7","0068","0007","금호","68.37","53","200906","10","2,600","1","1981","승지로 10"
"강원도 동해시 부곡동","68-7","0068","0007","금호","66.81","49","200906","30","2,000","3","1981","승지로 10"
"강원도 동해시 부곡동","7-76","0007","0076","장미(가)","67.88","23.3","200906","8","2,300","1","1981","부곡5길 34-1"
"강원도 동해시 부곡동","113-13","0113","0013","전화국사택","55.44","76.75","200906","29","2,700","3","1986","부곡3길 9"
"강원도 동해시 이도동","2-3","0002","0003","성협그린타운","84.75","56.9","200906","2","4,700","2","1994","전천로 202"
"강원도 동해시 이로동","492","0492","0000","보성","50.9","65.86","200906","1","1,800","2","1992","월평로 48-8"
"강원도 동해시 천곡동","1009-6","1009","0006","보광빌라","58.88","30.13","200906","2","3,000","2","1993","동굴1길 29"
"강원도 동해시 천곡동","1031-10","1031","0010","승우주택D","62.34","29.29","200906","11","3,300","1","1992","동굴1길 4-9"
"강원도 동해시 천곡동","999-14","0999","0014","천곡힐탑빌라A","59.93","33.88","200906","9","1,050","1","1993","충혼길 19-6"
"강원도 동해시 천곡동","999-14","0999","0014","천곡힐탑빌라A","59.93","33.88","200906","15","1,050","1","1993","충혼길 19-6"
"강원도 삼척시 남양동","344","0344","0000","남양(다동)","59.13","76.6","200906","23","3,950","2","1983","남양길 41-124"
"강원도 삼척시 남양동","17-56","0017","0056","현대타운","59.7","23","200906","30","4,000","4","1985","진주로 15"
"강원도 삼척시 정상동","455","0455","0000","영진(가,나)","51.09","62.5","200906","4","2,500","3","1987","동해대로 4025-10"
"강원도 삼척시 정하동","41-243","0041","0243","해원상가","73.89","38.08","200906","19","6,300","4","1997","새천년도로 119"
"강원도 속초시 교동","619","0619","0000","장미아트빌(619-0)","74.875","85.69","200906","19","7,400","1","2004","미시령로3359번길 39"
"강원도 속초시 금호동","625-88","0625","0088","성진주택","53.98","50","200906","23","2,400","3","1983","번영로67번길 17"
"강원도 속초시 동명동","529","0529","0000","대명빌라","76.95","76.34","200906","1","3,800","3","1989","우렁길 5"
"강원도 속초시 동명동","529","0529","0000","대명빌라","76.95","76.33","200906","29","4,700","2","1989","우렁길 5"
"강원도 속초시 설악동","348-2","0348","0002","현대설악빌리지","38.52","56.8","200906","27","1,950","3","1988","청봉로1길 21"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","200906","1","3,000","3","1997","중심로 126-9"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","200906","15","2,000","1","1997","중심로 126-9"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","200906","18","2,600","1","1997","중심로 126-9"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","200906","25","2,500","2","1997","중심로 126-9"
"강원도 양양군 양양읍 조산리","227","0227","0000","낙산비치빌라나동","47.6","38.04","200906","29","2,200","-1","1991","서원길 16-8"
"강원도 영월군 영월읍 덕포리","633-8","0633","0008","늘푸른빌라(C동)","75.56","84.13","200906","5","7,100","2","2006","덕포하리1길 36-1"
"강원도 영월군 영월읍 덕포리","632-11","0632","0011","은주주택","45.27","49.29","200906","22","1,425","2","1987","덕포하리3길 19-7"
"강원도 영월군 영월읍 덕포리","417-62","0417","0062","청구홈타운(102동)","69.59","45.76","200906","18","5,050","3","2003","중리1길 183"
"강원도 영월군 영월읍 영흥리","1033-104","1033","0104","다우빌라(C동)","101.88","143.91","200906","24","9,000","3","1992","영모전길83번길 33-10"
"강원도 영월군 영월읍 영흥리","961-3","0961","0003","성운빌라","76.86","64.5","200906","11","8,850","3","2003","단종로 32-6"
"강원도 영월군 영월읍 영흥리","1053-1","1053","0001","수정주택","82.2","84.19","200906","30","3,400","4","1992","단종로 105"
"강원도 영월군 영월읍 영흥리","769-2","0769","0002","풍림","88.74","81.63","200906","23","2,800","1","1991","내성길50번길 5"
"강원도 원주시 단구동","572-1","0572","0001","삼우(1)","59.31","87.75","200906","19","5,000","2","1983","단구로 247"
"강원도 원주시 단구동","1459-1","1459","0001","영진1","66.54","74.7","200906","12","5,000","3","1984","늘품로 113"
"강원도 원주시 우산동","154-1","0154","0001","삼호C,D동","59.32","42.16","200906","29","3,700","1","1991","북원로2425번길 53-2"
"강원도 원주시 태장동","748-6","0748","0006","치악하이츠빌라B동","67.29","55.3","200906","2","4,500","1","1998","육판길 14-3"
"강원도 인제군 북면 원통리","674-10","0674","0010","서진맨션(서진빌라)","74.06","48.66","200906","2","5,000","4","2004","원통로211번길 7"
"강원도 인제군 북면 원통리","306-4","0306","0004","청운연립","64.35","80.03","200906","25","5,000","3","2002","갈골로2길 31-15"
"강원도 인제군 인제읍 상동리","317-4","0317","0004","극동연립C동","54.06","76","200906","16","2,170","3","1985","인제로155번길 12"
"강원도 인제군 인제읍 상동리","268-6","0268","0006","낙원빌라","45.47","40.84","200906","18","3,900","2","2000","비봉로30번길 24"
"강원도 정선군 신동읍 조동리","303-1","0303","0001","장미주택","44.37","66.48","200906","10","1,000","3","1989","조동2길 37"
"강원도 정선군 신동읍 조동리","303-1","0303","0001","장미주택","44.37","66.48","200906","10","1,000","1","1989","조동2길 37"
"강원도 정선군 정선읍 봉양리","161-6","0161","0006","리버빌","98.35","79.27","200906","19","7,000","4","2004","봉양2길 5"
"강원도 철원군 갈말읍 문혜리","1249-2","1249","0002","삼성맨션","36.32","46.96","200906","6","1,415","4","1993","궁예로 839-1"
"강원도 철원군 동송읍 이평리","741-14","0741","0014","백마빌라","49.32","69.71","200906","19","2,000","3","1988","금학로 179-33"
"강원도 철원군 동송읍 이평리","831-14","0831","0014","현대리치빌","84.71","55.69","200906","15","7,000","3","2007","이평1로45번길 25-2"
"강원도 철원군 철원읍 화지리","35-3","0035","0003","화인빌라","53.79","60.71","200906","29","2,300","2","1989","금학로 300"
"강원도 춘천시 교동","164-15","0164","0015","164-15(단독주택)","66.06","64.77","200906","2","5,400","1","1986","삭주로70번길 37-3"
"강원도 춘천시 교동","113-267","0113","0267","신한주택 목화동","39.83","32.03","200906","30","4,200","2","2002","전원안길33번길 9-1"
"강원도 춘천시 근화동","743-24","0743","0024","가득빌라24","40.59","30.75","200906","18","3,950","1","1992","중앙로194번길 58"
"강원도 춘천시 동내면 신촌리","582-4","0582","0004","아성빌라","75.55","61.13","200906","1","5,000","3","1993","장안1길 7"
"강원도 춘천시 동면 만천리","573-7","0573","0007","상생","74.56","59.13","200906","12","6,100","1","2004","만천로143번길 66-4"
"강원도 춘천시 약사동","161","0161","0000","문화(A1~4,B1~2)","57.2","53.34","200906","1","4,000","2","1980","춘천로67번길 17"
"강원도 춘천시 효자동","158-1","0158","0001","건우주택","64.35","77.49","200906","10","6,000","1","1984","효제길23번길 10"
"강원도 춘천시 효자동","159-18","0159","0018","삼정주택3동","79.92","74.67","200906","10","5,000","2","1981","효제길37번길 16-3"
"강원도 춘천시 후평동","808-1","0808","0001","4단지(연립)","47.01","66.45","200906","22","5,400","1","1986","대양당길 4"
"강원도 춘천시 후평동","808-1","0808","0001","4단지(연립)","47.37","66.95","200906","29","5,500","1","1986","대양당길 4"
"강원도 춘천시 후평동","866","0866","0000","금호빌리지","116.38","138.39","200906","17","15,000","2","1992","후만로 119"
"강원도 춘천시 후평동","591","0591","0000","상원빌라","29.52","19.63","200906","30","2,400","4","1993","후석로455번길 12"
"강원도 춘천시 후평동","747-8","0747","0008","우성빌라8","66.83","34.42","200906","27","4,700","4","1994","만천로227번길 11"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,000","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","3","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,000","3","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","1","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","3","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","3","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","3","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,000","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","3","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,000","2","1989","짝바우골길 47"
"강원도 태백시 통동","259","0259","0000","한보5차","47.88","124.45","200906","29","2,500","2","1989","짝바우골길 47"
"강원도 태백시 황지동","621-154","0621","0154","대림분양주택","59.46","69.63","200906","24","4,000","1","1986","태백로 1053"
"강원도 태백시 황지동","71-2","0071","0002","무궁화","52.74","68.07","200906","30","2,200","3","1983","태백로 986"
"강원도 태백시 황지동","86-12","0086","0012","연화주택","52.74","81.33","200906","30","4,480","2","1983","연립길 17"
"강원도 태백시 황지동","55","0055","0000","영진빌라","90.55","84.26","200906","14","6,400","1","1987","중앙남2길 5"
"강원도 태백시 황지동","87-22","0087","0022","장미주택","55.425","70.02","200906","4","3,500","2","1983","연립길 11"
"강원도 평창군 대관령면 용산리","165","0165","0000","(165-0)","76.725","58.33","200906","15","2,500","2","1990","솔봉로 449-13"
"강원도 평창군 대관령면 용산리","164-16","0164","0016","용평밸리","83.36","110.12","200906","17","21,000","3","2007","솔봉로 457"
"강원도 평창군 대관령면 용산리","산71-18","0071","0018","한일빌","136.767","194.98","200906","25","30,000","2","2005","솔봉로 449-24"
"강원도 평창군 대관령면 횡계리","281","0281","0000","대관령빌라","51.45","73.63","200906","4","3,500","1","1992","대관령로 170-9"
"강원도 평창군 대관령면 횡계리","281","0281","0000","대관령빌라","51.45","73.63","200906","8","2,300","3","1992","대관령로 170-9"
"강원도 평창군 대관령면 횡계리","279","0279","0000","드래곤 패밀리","65.62","71.11","200906","18","5,800","2","1989","대관령로 149"
"강원도 평창군 대관령면 횡계리","613-41","0613","0041","쌍용주택","69.1712","176.22","200906","29","9,300","3","1999","올림픽로 62-68"
"강원도 평창군 대관령면 횡계리","613-41","0613","0041","쌍용주택","69.1712","176.22","200906","30","14,000","2","1999","올림픽로 62-68"
"강원도 평창군 대관령면 횡계리","377-132","0377","0132","오너스","62.43","80","200906","29","3,700","3","1991","오류동길 28"
"강원도 평창군 봉평면 진조리","80-27","0080","0027","왈츠빌리지","64.37","159.5","200906","26","3,950","1","2004","진조1길 43-13"
"강원도 평창군 봉평면 진조리","80-27","0080","0027","왈츠빌리지","64.37","159.5","200906","26","3,950","1","2004","진조1길 43-13"
"강원도 평창군 봉평면 진조리","80-27","0080","0027","왈츠빌리지","64.37","159.5","200906","26","3,950","1","2004","진조1길 43-13"
"강원도 평창군 봉평면 진조리","80-21","0080","0021","왈츠빌리지","64.37","159.55","200906","30","3,600","1","2004","진조1길 43-13"
"강원도 평창군 봉평면 평촌리","438-4","0438","0004","메밀꽃맨션2차","76.89","58.69","200906","3","4,300","3","1999","봉산서재길 57"
"강원도 평창군 진부면 상진부리","260-1","0260","0001","국전빌리지","57.29","62.61","200906","24","4,500","2","1996","진벌길 4-5"
"강원도 평창군 진부면 하진부리","51","0051","0000","대관령빌라","44.61","57.65","200906","19","2,500","1","1991","진부중앙로 135"
"강원도 평창군 평창읍 종부리","574-2","0574","0002","하나아트빌","75.99","103.13","200906","2","10,000","1","2007","종부로 84"
"강원도 홍천군 남면 양덕원리","133-3","0133","0003","대훈주택","84.57","66.02","200906","23","3,400","4","1992","시동로 26"
"강원도 홍천군 남면 양덕원리","136-14","0136","0014","덕호","51.75","100.25","200906","23","500","3","1989","시동로 12-13"
"강원도 홍천군 북방면 상화계리","81","0081","0000","성우빌라","75.64","86","200906","15","5,500","2","2003","상화계4길 14"
"강원도 홍천군 홍천읍 갈마곡리","432-37","0432","0037","개나리","61.37","61.37","200906","9","3,100","2","1983","석화로 140"
"강원도 홍천군 홍천읍 갈마곡리","257-9","0257","0009","청보리버빌","73.605","58.69","200906","16","9,000","3","2005","소옥개로 36"
"강원도 홍천군 홍천읍 검율리","183-17","0183","0017","월드주택","36.997","71.34","200906","5","1,501","2","2000","공작산로 180"
"강원도 홍천군 홍천읍 신장대리","2-10","0002","0010","무궁화주택","63.92","47.19","200906","1","2,200","1","1982","학명루길 13"
"강원도 홍천군 홍천읍 연봉리","288-2","0288","0002","한성임대주택","46.98","63.9","200906","22","2,300","3","1986","무궁화로4길 8"
"강원도 홍천군 홍천읍 진리","11-7","0011","0007","월드빌라","46.75","31.71","200906","4","3,500","3","2003","희망로16길 9-3"
"강원도 홍천군 홍천읍 희망리","329-10","0329","0010","희망(329-10)","59.02","56.79","200906","17","3,000","1","1982","홍천로3길 11"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0128","78.68","200906","4","5,400","3","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","1","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","4","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","4","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","4","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","1","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","2","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0128","78.68","200906","4","5,400","1","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","2","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","1","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0128","78.68","200906","4","5,400","2","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","4","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","2","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","3","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","3","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","4","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","4","2008","춘화로 3268-5"
"강원도 화천군 하남면 용암리","1138","1138","0000","산수화","38.0185","78.71","200906","4","5,400","2","2008","춘화로 3268-5"
