"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20111101 ~ 20111130"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","834-3","0834","0003","대동","53.23","74","201111","10","3,200","2","1983","옛강일길 30"
"강원도 강릉시 교동","303-1","0303","0001","이화","56.79","79.16","201111","1","4,400","3","1984","율곡로2968번안길 2"
"강원도 강릉시 교동","268-7","0268","0007","이화","58.11","45","201111","19","5,380","3","1981","율곡로2968번길 24"
"강원도 강릉시 노암동","639-22","0639","0022","남산","50.04","73.5","201111","12","1,800","1","1986","임영로25번길 20-10"
"강원도 강릉시 옥계면 현내리","429-1","0429","0001","동화","47.79","80.33","201111","21","2,500","2","1985","옥계로 1050"
"강원도 강릉시 초당동","222-4","0222","0004","정아","54.9","52.69","201111","5","4,500","4","1990","초당원길 99"
"강원도 강릉시 포남동","1005-165","1005","0165","무궁화국민주택","56.79","59.75","201111","1","5,350","1","1984","용지각길8번길 28"
"강원도 강릉시 포남동","1191-1","1191","0001","혜성국민주택","55.65","108","201111","6","4,600","3","1984","경강로2323번길 4"
"강원도 강릉시 홍제동","120-6","0120","0006","태양열","67.57","76.7","201111","25","4,500","1","1981","새냉이길27번길 6"
"강원도 동해시 발한동","356-1","0356","0001","사문","54.925","58.5","201111","29","1,800","1","1983","해안로 635-15"
"강원도 동해시 발한동","356-1","0356","0001","사문","54.925","58.5","201111","30","2,000","3","1983","해안로 635-15"
"강원도 동해시 부곡동","74-7","0074","0007","영동5차주택","28.425","20.55","201111","17","900","1","1994","가마골길 26-12"
"강원도 동해시 용정동","509-1","0509","0001","해미르","60","84.62","201111","8","10,800","1","2011","초원1길 14-2"
