"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20081101 ~ 20081130"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","834-1","0834","0001","대동","53.23","73.8","200811","12","2,000","1","1983","옛강일길 30"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","30.59","57.51","200811","13","2,500","1","1997","범일로 528"
"강원도 강릉시 내곡동","267","0267","0000","기산그린타운","49.57","93.19","200811","27","3,500","3","1997","범일로 528"
"강원도 강릉시 사천면 사천진리","24-5","0024","0005","선경","56.58","73.15","200811","28","2,500","4","1995","진리해변길 36"
"강원도 강릉시 입암동","498","0498","0000","금강","48.78","54.59","200811","10","2,500","1","1986","용지로 41"
"강원도 강릉시 포남동","1190","1190","0000","동해주택","50.1","66.52","200811","23","2,300","2","1981","경강로2323번길 3"
"강원도 강릉시 포남동","1089-3","1089","0003","은하수국민주택","57.84","71.63","200811","17","3,200","2","1985","가작로 293"
"강원도 동해시 발한동","597-41","0597","0041","금강주택(가동)","27.72","23.83","200811","26","750","3","1988","수원지2길 3"
"강원도 동해시 부곡동","117-2","0117","0002","동화","61.68","44.2","200811","17","1,800","1","1980","부곡4길 11"
"강원도 동해시 이도동","2-3","0002","0003","성협그린타운","84.75","56.9","200811","1","4,400","4","1994","전천로 202"
"강원도 동해시 천곡동","1035-8","1035","0008","남선빌라1차","58.88","30.46","200811","27","3,000","2","1992","동굴3길 7-4"
"강원도 동해시 천곡동","1035-3","1035","0003","뉴코아맨션AB","24.21","15.22","200811","30","700","2","1991","동굴3길 7-9"
"강원도 동해시 천곡동","1035-12","1035","0012","범주성지빌라(가)","59.43","32.21","200811","14","3,000","4","1993","동굴3길 7"
"강원도 삼척시 갈천동","65","0065","0000","사랑의집(101동~105동)","52.26","58.4","200811","7","3,424","1","2004","새천년도로 601-91"
"강원도 삼척시 갈천동","65","0065","0000","사랑의집(101동~105동)","52.26","58.4","200811","7","3,424","1","2004","새천년도로 601-91"
"강원도 삼척시 갈천동","65","0065","0000","사랑의집(101동~105동)","52.26","58.4","200811","7","2,547","2","2004","새천년도로 601-91"
"강원도 삼척시 근덕면 장호리","6-3","0006","0003","우진빌라","61.53","32.78","200811","14","2,800","2","1994","장호항길 80"
"강원도 삼척시 도계읍 마교리","155","0155","0000","삼마","41.01","89.54","200811","7","700","3","1986","강원남부로 1736"
"강원도 속초시 설악동","348-2","0348","0002","현대설악빌리지","61.83","86.95","200811","5","3,800","2","1988","청봉로1길 21"
"강원도 속초시 설악동","348-2","0348","0002","현대설악빌리지","68.59","100.35","200811","25","1,000","2","1988","청봉로1길 21"
"강원도 속초시 조양동","590-1","0590","0001","설악빌리지","72.78","89.24","200811","24","5,500","1","1990","청대마을길 5"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","200811","12","2,800","3","1997","중심로 126-9"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","200811","20","2,800","4","1997","중심로 126-9"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","200811","27","2,900","2","1997","중심로 126-9"
"강원도 양구군 양구읍 상리","104-3","0104","0003","교보","39.92","63.43","200811","28","2,900","2","1997","중심로 126-9"
"강원도 양구군 양구읍 상리","207","0207","0000","신광가동","100.47","87","200811","13","7,100","1","1991","장터길 70-5"
"강원도 양양군 양양읍 구교리","97","0097","0000","공작빌라A","51.1","76","200811","11","2,200","2","1988","관아길 25-14"
"강원도 양양군 양양읍 구교리","51","0051","0000","우신(51-0)","44.46","91.28","200811","13","1,800","3","1986","북문길 30"
"강원도 양양군 양양읍 구교리","51-3","0051","0003","우신(51-3)","60.03","75.95","200811","4","2,500","1","1985","북문길 30"
"강원도 양양군 양양읍 연창리","109-1","0109","0001","동아빌라","93.07","74.13","200811","5","4,650","2","1992","연창길 34"
"강원도 양양군 양양읍 조산리","227","0227","0000","낙산비치빌라나동","47.6","38.04","200811","20","2,050","2","1991","서원길 16-8"
"강원도 양양군 현남면 남애리","6-20","0006","0020","(6-20)","61.78","58.17","200811","26","2,600","3","1992","안남애길 29"
"강원도 영월군 영월읍 영흥리","763-1","0763","0001","동우빌라","84.87","70.01","200811","13","6,000","2","1996","내성길31번길 12-5"
"강원도 영월군 영월읍 하송리","248-1","0248","0001","영월주택","54.81","66.06","200811","5","2,700","1","1987","하송로 26"
"강원도 영월군 영월읍 하송리","248-1","0248","0001","영월주택","65.25","78.64","200811","7","3,800","2","1987","하송로 26"
